Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,0,28,28,1.40,0.00,0.00,0.00,118.50,183.90,0.00,0.00,0.00,1147,10,20,65,60,2026-06-18 22:00
a04,1,18,20,201.70,201.70,30.00,5.00,395.20,641.90,596.90,0.00,0.00,865,10,20,65,60,2026-06-18 22:00
a05,1,16,18,352.70,352.70,25.00,30.00,184.90,595.60,537.60,0.00,0.00,5261,30,60,65,60,2026-06-18 22:00
a06,1,15,17,366.80,366.80,5.00,5.00,331.30,737.10,698.10,0.00,0.00,5487,30,60,65,60,2026-06-18 22:00
a07,0,15,17,573.70,0.00,0.00,0.00,229.90,834.60,0.00,0.00,0.00,951,10,20,65,60,2026-06-18 22:00
a08,1,48,49,740.20,740.20,5.00,5.00,251.20,1055.40,991.40,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a09,0,15,17,747.40,0.00,0.00,0.00,336.70,1112.10,0.00,0.00,0.00,1141,10,20,65,60,2026-06-18 22:00
a10,1,16,18,1059.50,1076.00,5.00,28.00,128.50,1250.00,1204.50,16.50,0.00,921,10,20,65,60,2026-06-18 22:00
a11,1,16,18,1075.90,1075.90,5.00,5.00,256.90,1399.80,1370.50,0.00,0.00,1000,10,20,65,60,2026-06-18 22:00
a12,1,28,28,1156.70,1156.70,28.00,5.00,306.30,1510.00,1463.00,0.00,0.00,5488,30,60,65,60,2026-06-18 22:00
a13,1,18,20,1207.60,1207.60,5.00,28.00,162.80,1399.40,1370.40,0.00,0.00,4673,30,60,65,60,2026-06-18 22:00
a14,0,48,49,1377.60,0.00,0.00,0.00,116.10,1560.70,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a15,1,15,17,1415.70,1415.70,5.00,5.00,247.70,1689.40,1663.40,0.00,0.00,1042,10,20,65,60,2026-06-18 22:00
a16,1,28,28,1486.00,1486.00,25.00,5.00,248.80,1798.80,1734.80,0.00,0.00,5321,30,60,65,60,2026-06-18 22:00
a17,0,25,30,1557.60,0.00,0.00,0.00,177.20,1783.80,0.00,0.00,0.00,5184,30,60,65,60,2026-06-18 22:00
a18,1,48,49,1720.40,1734.90,5.00,5.00,355.60,2138.00,2090.50,14.50,0.00,5500,30,60,65,60,2026-06-18 22:00
a19,0,15,17,1922.70,0.00,0.00,0.00,231.20,2201.90,0.00,0.00,0.00,1144,10,20,65,60,2026-06-18 22:00
a20,1,22,25,2375.00,2375.00,30.00,5.00,342.60,2762.60,2717.60,0.00,0.00,1086,10,20,65,60,2026-06-18 22:00
a21,1,20,22,2388.80,2388.80,5.00,5.00,248.60,2688.40,2637.40,0.00,0.00,5251,30,60,65,60,2026-06-18 22:00
a22,1,20,22,2401.40,2401.40,5.00,32.00,234.80,2694.20,2636.20,0.00,0.00,1158,10,20,65,60,2026-06-18 22:00
