Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,1,28,28,200.40,200.40,30.00,5.00,161.60,420.00,362.00,0.00,0.00,1198,10,20,65,60,2026-06-18 22:00
a04,1,20,22,261.40,261.40,5.00,5.00,300.00,610.40,640.40,0.00,30.00,1135,10,20,65,60,2026-06-18 22:00
a05,1,25,30,408.30,408.30,35.00,5.00,342.90,817.20,751.20,0.00,0.00,5149,30,60,65,60,2026-06-18 22:00
a06,0,28,28,418.40,0.00,0.00,0.00,262.80,713.20,0.00,0.00,0.00,5362,30,60,65,60,2026-06-18 22:00
a07,1,16,18,443.80,443.80,5.00,32.00,196.50,690.30,640.30,0.00,0.00,971,10,20,65,60,2026-06-18 22:00
a08,0,16,18,496.70,0.00,0.00,0.00,309.80,866.50,0.00,0.00,0.00,1070,10,20,65,60,2026-06-18 22:00
a09,0,15,17,573.40,0.00,0.00,0.00,249.30,855.70,0.00,0.00,0.00,878,10,20,65,60,2026-06-18 22:00
a10,1,25,30,635.40,640.50,5.00,5.00,275.30,953.70,915.80,5.10,0.00,5330,30,60,65,60,2026-06-18 22:00
a11,0,48,49,655.00,0.00,0.00,0.00,299.00,1022.00,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a12,0,16,18,710.30,0.00,0.00,0.00,293.50,1047.80,0.00,0.00,0.00,1022,10,20,65,60,2026-06-18 22:00
a13,1,25,30,780.90,780.90,35.00,5.00,329.30,1182.20,1110.20,0.00,0.00,5434,30,60,65,60,2026-06-18 22:00
a14,0,16,18,885.10,0.00,0.00,0.00,383.90,1337.00,0.00,0.00,0.00,952,10,20,65,60,2026-06-18 22:00
a15,0,18,20,886.90,0.00,0.00,0.00,305.70,1251.60,0.00,0.00,0.00,1017,10,20,65,60,2026-06-18 22:00
a16,1,25,30,888.80,915.90,5.00,5.00,184.90,1133.70,1100.80,27.10,0.00,5378,30,60,65,60,2026-06-18 22:00
a17,0,25,30,1055.00,0.00,0.00,0.00,371.00,1491.00,0.00,0.00,0.00,1143,10,20,65,60,2026-06-18 22:00
a18,1,28,28,1181.00,1181.00,5.00,5.00,173.60,1382.60,1354.60,0.00,0.00,5324,30,60,65,60,2026-06-18 22:00
a19,1,20,22,1223.80,1223.80,38.00,5.00,271.40,1557.20,1495.20,0.00,0.00,1008,10,20,65,60,2026-06-18 22:00
a20,0,18,20,1341.20,0.00,0.00,0.00,279.70,1684.90,0.00,0.00,0.00,979,10,20,65,60,2026-06-18 22:00
a21,1,22,25,1398.90,1400.50,5.00,27.00,184.20,1650.10,1584.70,1.60,0.00,1057,10,20,65,60,2026-06-18 22:00
a22,1,15,17,1400.40,1400.40,5.00,5.00,331.80,1803.20,1732.20,0.00,0.00,1052,10,20,65,60,2026-06-18 22:00
