Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,1,25,30,136.80,160.10,30.00,5.00,107.10,290.90,267.20,23.30,0.00,1125,10,20,65,60,2026-06-18 22:00
a04,0,48,49,194.10,0.00,0.00,0.00,183.20,446.30,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a05,1,25,30,311.70,311.70,26.00,5.00,317.30,701.00,629.00,0.00,0.00,5156,30,60,65,60,2026-06-18 22:00
a06,1,16,18,330.70,330.70,5.00,5.00,309.10,683.80,639.80,0.00,0.00,939,10,20,65,60,2026-06-18 22:00
a07,0,16,18,563.20,0.00,0.00,0.00,253.60,883.80,0.00,0.00,0.00,812,10,20,65,60,2026-06-18 22:00
a08,0,28,28,597.50,0.00,0.00,0.00,201.60,861.10,0.00,0.00,0.00,5402,30,60,65,60,2026-06-18 22:00
a09,1,48,49,670.90,670.90,5.00,5.00,110.50,807.40,781.40,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a10,0,18,20,677.50,0.00,0.00,0.00,292.80,1000.30,0.00,0.00,0.00,1100,10,20,65,60,2026-06-18 22:00
a11,1,15,17,740.30,781.50,5.00,5.00,105.20,881.50,886.70,41.20,5.20,1091,10,20,65,60,2026-06-18 22:00
a12,1,28,28,806.20,806.20,30.00,5.00,266.70,1131.90,1072.90,0.00,0.00,5303,30,60,65,60,2026-06-18 22:00
a13,1,15,17,836.70,836.70,30.00,38.00,208.10,1082.80,1044.80,0.00,0.00,1159,10,20,65,60,2026-06-18 22:00
a14,0,48,49,945.90,0.00,0.00,0.00,321.90,1326.80,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a15,0,48,49,964.60,0.00,0.00,0.00,322.50,1329.10,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a16,1,20,22,980.90,980.90,5.00,5.00,285.10,1328.00,1266.00,0.00,0.00,5045,30,60,65,60,2026-06-18 22:00
a17,1,18,20,989.60,989.60,5.00,32.00,270.10,1295.70,1259.70,0.00,0.00,976,10,20,65,60,2026-06-18 22:00
a18,1,22,25,1010.70,1073.00,35.00,5.00,371.30,1450.00,1451.00,62.30,1.00,1091,10,20,65,60,2026-06-18 22:00
a19,0,28,28,1146.20,0.00,0.00,0.00,335.30,1551.50,0.00,0.00,0.00,5331,30,60,65,60,2026-06-18 22:00
a20,1,15,17,1153.20,1153.20,35.00,35.00,297.70,1476.90,1450.90,0.00,0.00,987,10,20,65,60,2026-06-18 22:00
a21,0,28,28,1178.30,0.00,0.00,0.00,305.60,1553.90,0.00,0.00,0.00,5366,30,60,65,60,2026-06-18 22:00
a22,1,25,30,1336.80,1336.80,5.00,5.00,143.20,1548.00,1480.00,0.00,0.00,5157,30,60,65,60,2026-06-18 22:00
