Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,0,28,28,1.40,0.00,0.00,0.00,118.50,183.90,0.00,0.00,0.00,1147,10,20,65,60,2026-06-18 22:00
a04,0,18,20,81.50,0.00,0.00,0.00,395.20,521.70,0.00,0.00,0.00,865,10,20,65,60,2026-06-18 22:00
a05,1,16,18,141.90,160.20,30.00,27.00,184.90,384.80,345.10,18.30,0.00,5261,30,60,65,60,2026-06-18 22:00
a06,1,15,17,147.60,160.10,30.00,5.00,331.30,517.90,491.40,12.50,0.00,5487,30,60,65,60,2026-06-18 22:00
a07,1,15,17,230.30,230.30,5.00,5.00,229.90,491.20,460.20,0.00,0.00,951,10,20,65,60,2026-06-18 22:00
a08,0,48,49,296.90,0.00,0.00,0.00,251.20,612.10,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a09,0,15,17,299.80,0.00,0.00,0.00,336.70,664.50,0.00,0.00,0.00,1141,10,20,65,60,2026-06-18 22:00
a10,0,16,18,424.60,0.00,0.00,0.00,128.50,615.10,0.00,0.00,0.00,921,10,20,65,60,2026-06-18 22:00
a11,1,16,18,431.20,460.30,5.00,5.00,256.90,755.10,717.20,29.10,0.00,1000,10,20,65,60,2026-06-18 22:00
a12,0,28,28,463.50,0.00,0.00,0.00,306.30,816.80,0.00,0.00,0.00,5488,30,60,65,60,2026-06-18 22:00
a13,1,18,20,483.90,483.90,5.00,28.00,162.80,675.70,646.70,0.00,0.00,4673,30,60,65,60,2026-06-18 22:00
a14,0,48,49,551.90,0.00,0.00,0.00,116.10,735.00,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a15,1,15,17,567.10,567.10,28.00,5.00,247.70,840.80,844.10,0.00,3.30,1042,10,20,65,60,2026-06-18 22:00
a16,1,28,28,595.20,595.20,28.00,27.00,248.80,908.00,844.00,0.00,0.00,5321,30,60,65,60,2026-06-18 22:00
a17,0,25,30,623.90,0.00,0.00,0.00,177.20,850.10,0.00,0.00,0.00,5184,30,60,65,60,2026-06-18 22:00
a18,0,48,49,689.00,0.00,0.00,0.00,355.60,1106.60,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a19,1,15,17,769.90,769.90,5.00,5.00,231.20,1049.10,1001.10,0.00,0.00,1144,10,20,65,60,2026-06-18 22:00
a20,1,22,25,950.80,1001.20,5.00,5.00,342.60,1338.40,1343.80,50.40,5.40,1086,10,20,65,60,2026-06-18 22:00
a21,1,20,22,956.30,956.30,32.00,5.00,248.60,1255.90,1204.90,0.00,0.00,5251,30,60,65,60,2026-06-18 22:00
a22,1,20,22,961.40,961.40,32.00,32.00,234.80,1254.20,1196.20,0.00,0.00,1158,10,20,65,60,2026-06-18 22:00
