Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 12:01
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 12:01
a03,1,28,28,275.00,275.00,30.00,5.00,273.40,602.40,548.40,0.00,0.00,5436.00,30.00,60.00,65,60,2026-07-07 12:01
a04,1,20,22,412.30,412.30,5.00,5.00,312.30,781.60,724.60,0.00,0.00,5071.00,30.00,60.00,65,60,2026-07-07 12:01
a05,1,15,17,501.30,548.50,30.00,5.00,280.40,818.70,834.60,47.20,15.90,1046.00,10.00,20.00,65,60,2026-07-07 12:01
a06,1,15,17,546.70,546.70,5.00,32.00,174.10,777.80,720.80,0.00,0.00,808.00,10.00,20.00,65,60,2026-07-07 12:01
a07,1,20,22,610.40,610.40,30.00,27.00,224.10,901.50,834.50,0.00,0.00,1131.00,10.00,20.00,65,60,2026-07-07 12:01
a08,0,22,25,832.80,0.00,0.00,0.00,358.80,1241.60,0.00,0.00,0.00,1146.00,10.00,20.00,65,60,2026-07-07 12:01
a09,1,18,20,897.50,897.50,5.00,5.00,387.10,1322.60,1284.60,0.00,0.00,4741.00,30.00,60.00,65,60,2026-07-07 12:01
a10,0,16,18,1051.10,0.00,0.00,0.00,374.10,1473.20,0.00,0.00,0.00,4892.00,30.00,60.00,65,60,2026-07-07 12:01
a11,0,48,49,1103.70,0.00,0.00,0.00,337.00,1491.70,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 12:01
a12,1,22,25,1162.70,1162.70,28.00,5.00,230.50,1422.20,1393.20,0.00,0.00,5243.00,30.00,60.00,65,60,2026-07-07 12:01
a13,1,18,20,1228.60,1228.60,28.00,35.00,137.50,1431.10,1366.10,0.00,0.00,1172.00,10.00,20.00,65,60,2026-07-07 12:01
a14,0,28,28,1238.60,0.00,0.00,0.00,360.20,1659.80,0.00,0.00,0.00,5351.00,30.00,60.00,65,60,2026-07-07 12:01
a15,0,15,17,1254.30,0.00,0.00,0.00,225.70,1550.00,0.00,0.00,0.00,853.00,10.00,20.00,65,60,2026-07-07 12:01
a16,1,18,20,1298.10,1298.10,5.00,5.00,285.50,1620.60,1583.60,0.00,0.00,4903.00,30.00,60.00,65,60,2026-07-07 12:01
a17,0,25,30,1318.70,0.00,0.00,0.00,110.20,1459.90,0.00,0.00,0.00,1128.00,10.00,20.00,65,60,2026-07-07 12:01
a18,1,18,20,1364.80,1364.80,5.00,30.00,144.20,1570.00,1509.00,0.00,0.00,4638.00,30.00,60.00,65,60,2026-07-07 12:01
a19,1,22,25,1378.10,1393.30,28.00,5.00,174.60,1590.70,1567.90,15.20,0.00,4942.00,30.00,60.00,65,60,2026-07-07 12:01
a20,1,28,28,1595.70,1595.70,30.00,5.00,332.20,1972.90,1927.90,0.00,0.00,5491.00,30.00,60.00,65,60,2026-07-07 12:01
a21,0,18,20,1659.90,0.00,0.00,0.00,328.20,2020.10,0.00,0.00,0.00,5149.00,30.00,60.00,65,60,2026-07-07 12:01
a22,0,48,49,1807.50,0.00,0.00,0.00,284.20,2146.70,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 12:01
a23,1,20,22,1848.70,1848.70,5.00,5.00,268.70,2159.40,2117.40,0.00,0.00,5274.00,30.00,60.00,65,60,2026-07-07 12:01
a24,0,22,25,1865.20,0.00,0.00,0.00,222.30,2143.50,0.00,0.00,0.00,1048.00,10.00,20.00,65,60,2026-07-07 12:01
a25,0,28,28,1911.50,0.00,0.00,0.00,328.00,2297.50,0.00,0.00,0.00,5299.00,30.00,60.00,65,60,2026-07-07 12:01
a26,0,18,20,1943.00,0.00,0.00,0.00,244.60,2259.60,0.00,0.00,0.00,904.00,10.00,20.00,65,60,2026-07-07 12:01
a27,1,25,30,2016.40,2016.40,30.00,5.00,245.60,2313.00,2262.00,0.00,0.00,5355.00,30.00,60.00,65,60,2026-07-07 12:01
a28,1,20,22,2111.50,2117.50,5.00,5.00,216.80,2371.30,2334.30,6.00,0.00,1138.00,10.00,20.00,65,60,2026-07-07 12:01
a29,1,20,22,2291.80,2291.80,30.00,5.00,235.20,2556.00,2527.00,0.00,0.00,1193.00,10.00,20.00,65,60,2026-07-07 12:01
a30,0,20,22,2355.20,0.00,0.00,0.00,305.20,2724.40,0.00,0.00,0.00,1007.00,10.00,20.00,65,60,2026-07-07 12:01
a31,0,25,30,2457.70,0.00,0.00,0.00,305.00,2831.70,0.00,0.00,0.00,5237.00,30.00,60.00,65,60,2026-07-07 12:01
a32,1,18,20,2487.30,2487.30,5.00,5.00,158.60,2669.90,2645.90,0.00,0.00,904.00,10.00,20.00,65,60,2026-07-07 12:01
a33,0,22,25,2605.30,0.00,0.00,0.00,186.20,2846.50,0.00,0.00,0.00,1171.00,10.00,20.00,65,60,2026-07-07 12:01
a34,1,28,28,2613.30,2613.30,28.00,5.00,201.50,2866.80,2814.80,0.00,0.00,5475.00,30.00,60.00,65,60,2026-07-07 12:01
a35,0,15,17,2664.20,0.00,0.00,0.00,183.00,2915.20,0.00,0.00,0.00,899.00,10.00,20.00,65,60,2026-07-07 12:01
a36,1,18,20,2782.30,2782.30,5.00,5.00,149.40,2999.70,2931.70,0.00,0.00,5237.00,30.00,60.00,65,60,2026-07-07 12:01
a37,1,22,25,2847.30,2847.30,28.00,5.00,167.60,3064.90,3014.90,0.00,0.00,5483.00,30.00,60.00,65,60,2026-07-07 12:01
a38,0,15,17,2897.00,0.00,0.00,0.00,311.60,3270.60,0.00,0.00,0.00,913.00,10.00,20.00,65,60,2026-07-07 12:01
a39,0,25,30,2908.00,0.00,0.00,0.00,278.20,3244.20,0.00,0.00,0.00,1130.00,10.00,20.00,65,60,2026-07-07 12:01
a40,0,48,49,2944.40,0.00,0.00,0.00,199.60,3188.00,0.00,0.00,0.00,1200.00,10.00,20.00,65,60,2026-07-07 12:01
a41,0,28,28,2978.30,0.00,0.00,0.00,320.70,3354.00,0.00,0.00,0.00,5289.00,30.00,60.00,65,60,2026-07-07 12:01
a42,1,25,30,2987.20,3015.00,32.00,5.00,207.30,3236.50,3222.30,27.80,0.00,1064.00,10.00,20.00,65,60,2026-07-07 12:01
a43,0,25,30,3176.50,0.00,0.00,0.00,117.00,3328.50,0.00,0.00,0.00,1107.00,10.00,20.00,65,60,2026-07-07 12:01
a44,1,22,25,3183.00,3183.00,5.00,5.00,216.10,3463.10,3399.10,0.00,0.00,5076.00,30.00,60.00,65,60,2026-07-07 12:01
a45,1,28,28,3288.00,3288.00,32.00,5.00,285.10,3642.10,3573.10,0.00,0.00,5463.00,30.00,60.00,65,60,2026-07-07 12:01
a46,1,18,20,3349.60,3399.20,5.00,5.00,363.00,3751.60,3762.20,49.60,10.60,1005.00,10.00,20.00,65,60,2026-07-07 12:01
a47,0,25,30,3460.40,0.00,0.00,0.00,344.60,3844.00,0.00,0.00,0.00,5230.00,30.00,60.00,65,60,2026-07-07 12:01
a48,0,20,22,3506.30,0.00,0.00,0.00,377.10,3936.40,0.00,0.00,0.00,1191.00,10.00,20.00,65,60,2026-07-07 12:01
a49,0,25,30,3594.30,0.00,0.00,0.00,277.70,3921.00,0.00,0.00,0.00,1191.00,10.00,20.00,65,60,2026-07-07 12:01
a50,0,28,28,3629.70,0.00,0.00,0.00,347.80,4048.50,0.00,0.00,0.00,1186.00,10.00,20.00,65,60,2026-07-07 12:01
