Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:59
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:59
a03,1,20,22,40.50,40.50,5.00,32.00,124.90,201.40,165.40,0.00,0.00,978.00,10.00,20.00,65,60,2026-07-07 11:59
a04,0,16,18,79.00,0.00,0.00,0.00,149.60,269.60,0.00,0.00,0.00,777.00,10.00,20.00,65,60,2026-07-07 11:59
a05,1,18,20,372.30,372.30,5.00,5.00,212.30,643.60,584.60,0.00,0.00,5036.00,30.00,60.00,65,60,2026-07-07 11:59
a06,1,15,17,409.90,409.90,28.00,5.00,288.80,742.70,698.70,0.00,0.00,960.00,10.00,20.00,65,60,2026-07-07 11:59
a07,0,16,18,420.70,0.00,0.00,0.00,379.40,847.10,0.00,0.00,0.00,892.00,10.00,20.00,65,60,2026-07-07 11:59
a08,0,48,49,431.40,0.00,0.00,0.00,357.60,844.00,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a09,0,25,30,548.90,0.00,0.00,0.00,300.50,909.40,0.00,0.00,0.00,1099.00,10.00,20.00,65,60,2026-07-07 11:59
a10,0,22,25,587.30,0.00,0.00,0.00,267.60,893.90,0.00,0.00,0.00,1109.00,10.00,20.00,65,60,2026-07-07 11:59
a11,0,20,22,613.00,0.00,0.00,0.00,358.80,1003.80,0.00,0.00,0.00,1198.00,10.00,20.00,65,60,2026-07-07 11:59
a12,1,16,18,660.20,660.20,5.00,5.00,353.10,1064.30,1013.30,0.00,0.00,5360.00,30.00,60.00,65,60,2026-07-07 11:59
a13,0,22,25,713.20,0.00,0.00,0.00,349.20,1117.40,0.00,0.00,0.00,1152.00,10.00,20.00,65,60,2026-07-07 11:59
a14,1,22,25,828.30,828.30,32.00,5.00,245.70,1098.00,1074.00,0.00,0.00,5134.00,30.00,60.00,65,60,2026-07-07 11:59
a15,0,18,20,902.90,0.00,0.00,0.00,375.80,1350.70,0.00,0.00,0.00,5094.00,30.00,60.00,65,60,2026-07-07 11:59
a16,0,20,22,963.70,0.00,0.00,0.00,338.10,1339.80,0.00,0.00,0.00,1181.00,10.00,20.00,65,60,2026-07-07 11:59
a17,1,22,25,1064.00,1064.00,5.00,5.00,135.80,1244.80,1199.80,0.00,0.00,5057.00,30.00,60.00,65,60,2026-07-07 11:59
a18,0,22,25,1130.30,0.00,0.00,0.00,327.80,1483.10,0.00,0.00,0.00,1071.00,10.00,20.00,65,60,2026-07-07 11:59
a19,0,28,28,1172.90,0.00,0.00,0.00,318.90,1516.80,0.00,0.00,0.00,5458.00,30.00,60.00,65,60,2026-07-07 11:59
a20,0,18,20,1220.10,0.00,0.00,0.00,127.40,1414.50,0.00,0.00,0.00,1021.00,10.00,20.00,65,60,2026-07-07 11:59
a21,1,48,49,1229.20,1229.20,5.00,5.00,117.00,1389.20,1346.20,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a22,0,20,22,1246.60,0.00,0.00,0.00,259.50,1564.10,0.00,0.00,0.00,1040.00,10.00,20.00,65,60,2026-07-07 11:59
a23,1,18,20,1387.30,1387.30,5.00,5.00,230.30,1642.60,1617.60,0.00,0.00,1146.00,10.00,20.00,65,60,2026-07-07 11:59
a24,1,48,49,1637.60,1637.60,5.00,5.00,183.00,1860.60,1820.60,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a25,0,20,22,1653.20,0.00,0.00,0.00,268.30,1967.50,0.00,0.00,0.00,1038.00,10.00,20.00,65,60,2026-07-07 11:59
a26,0,48,49,1820.50,0.00,0.00,0.00,301.70,2175.20,0.00,0.00,0.00,1200.00,10.00,20.00,65,60,2026-07-07 11:59
a27,1,22,25,1858.60,1858.60,5.00,5.00,114.20,1997.80,1972.80,0.00,0.00,5348.00,30.00,60.00,65,60,2026-07-07 11:59
