Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 12:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 12:00
a03,0,28,28,26.90,0.00,0.00,0.00,345.20,401.10,0.00,0.00,0.00,5423.00,30.00,60.00,65,60,2026-07-07 12:00
a04,0,15,17,52.10,0.00,0.00,0.00,254.60,347.70,0.00,0.00,0.00,1014.00,10.00,20.00,65,60,2026-07-07 12:00
a05,0,20,22,102.40,0.00,0.00,0.00,348.20,489.60,0.00,0.00,0.00,1143.00,10.00,20.00,65,60,2026-07-07 12:00
a06,1,16,18,111.50,160.10,30.00,5.00,331.50,468.00,491.60,48.60,23.60,4830.00,30.00,60.00,65,60,2026-07-07 12:00
a07,1,20,22,175.70,175.70,30.00,28.00,121.70,343.40,297.40,0.00,0.00,1124.00,10.00,20.00,65,60,2026-07-07 12:00
a08,1,16,18,210.90,210.90,5.00,5.00,118.60,371.50,329.50,0.00,0.00,1017.00,10.00,20.00,65,60,2026-07-07 12:00
a09,0,28,28,288.80,0.00,0.00,0.00,285.80,633.60,0.00,0.00,0.00,1194.00,10.00,20.00,65,60,2026-07-07 12:00
a10,0,16,18,329.70,0.00,0.00,0.00,276.40,643.10,0.00,0.00,0.00,1184.00,10.00,20.00,65,60,2026-07-07 12:00
a11,0,16,18,496.90,0.00,0.00,0.00,264.20,812.10,0.00,0.00,0.00,1174.00,10.00,20.00,65,60,2026-07-07 12:00
a12,1,28,28,522.90,522.90,26.00,5.00,330.70,917.60,853.60,0.00,0.00,5445.00,30.00,60.00,65,60,2026-07-07 12:00
a13,1,16,18,604.40,604.40,5.00,5.00,366.80,1041.20,971.20,0.00,0.00,5084.00,30.00,60.00,65,60,2026-07-07 12:00
a14,0,20,22,613.40,0.00,0.00,0.00,347.40,1023.80,0.00,0.00,0.00,1070.00,10.00,20.00,65,60,2026-07-07 12:00
a15,1,16,18,644.00,644.00,5.00,28.00,152.00,820.00,796.00,0.00,0.00,1082.00,10.00,20.00,65,60,2026-07-07 12:00
a16,1,48,49,975.10,975.10,5.00,5.00,263.30,1277.40,1238.40,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 12:00
a17,0,15,17,991.50,0.00,0.00,0.00,226.30,1258.80,0.00,0.00,0.00,1042.00,10.00,20.00,65,60,2026-07-07 12:00
