Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:58
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,246.30,0.00,96.30,1000.00,0.00,20.00,65,60,2026-07-07 11:58
a03,1,22,25,18.70,18.70,30.00,28.00,227.50,295.20,246.20,0.00,0.00,5217.00,30.00,60.00,65,60,2026-07-07 11:58
a04,0,28,28,20.20,0.00,0.00,0.00,207.80,284.00,0.00,0.00,0.00,5350.00,30.00,60.00,65,60,2026-07-07 11:58
a05,0,25,30,56.30,0.00,0.00,0.00,226.70,340.00,0.00,0.00,0.00,5318.00,30.00,60.00,65,60,2026-07-07 11:58
a06,0,15,17,147.90,0.00,0.00,0.00,380.30,570.20,0.00,0.00,0.00,1185.00,10.00,20.00,65,60,2026-07-07 11:58
a07,1,22,25,244.60,246.40,5.00,5.00,218.30,503.90,464.70,1.80,0.00,1150.00,10.00,20.00,65,60,2026-07-07 11:58
a08,0,15,17,419.70,0.00,0.00,0.00,298.90,757.60,0.00,0.00,0.00,882.00,10.00,20.00,65,60,2026-07-07 11:58
a09,0,15,17,476.40,0.00,0.00,0.00,392.70,905.10,0.00,0.00,0.00,740.00,10.00,20.00,65,60,2026-07-07 11:58
a10,1,25,30,565.40,565.40,5.00,5.00,321.00,943.40,886.40,0.00,0.00,5377.00,30.00,60.00,65,60,2026-07-07 11:58
a11,1,20,22,593.20,593.20,35.00,5.00,310.10,928.30,903.30,0.00,0.00,1038.00,10.00,20.00,65,60,2026-07-07 11:58
a12,0,48,49,817.90,0.00,0.00,0.00,327.40,1198.30,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:58
a13,0,16,18,932.10,0.00,0.00,0.00,238.30,1194.40,0.00,0.00,0.00,1073.00,10.00,20.00,65,60,2026-07-07 11:58
a14,1,25,30,936.90,936.90,5.00,5.00,137.60,1105.50,1074.50,0.00,0.00,5464.00,30.00,60.00,65,60,2026-07-07 11:58
a15,0,48,49,995.20,0.00,0.00,0.00,169.10,1210.30,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:58
a16,0,22,25,1002.20,0.00,0.00,0.00,267.80,1304.00,0.00,0.00,0.00,1110.00,10.00,20.00,65,60,2026-07-07 11:58
a17,1,18,20,1025.40,1025.40,35.00,5.00,396.30,1469.70,1421.70,0.00,0.00,1157.00,10.00,20.00,65,60,2026-07-07 11:58
