Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 12:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 12:00
a03,0,28,28,18.90,0.00,0.00,0.00,201.80,256.70,0.00,0.00,0.00,5371.00,30.00,60.00,65,60,2026-07-07 12:00
a04,1,18,20,57.70,57.70,5.00,32.00,151.50,244.20,209.20,0.00,0.00,1027.00,10.00,20.00,65,60,2026-07-07 12:00
a05,1,20,22,188.20,210.10,5.00,5.00,309.50,525.70,519.60,21.90,0.00,4861.00,30.00,60.00,65,60,2026-07-07 12:00
a06,1,16,18,197.10,197.10,30.00,5.00,326.30,588.40,536.60,0.00,0.00,5028.00,30.00,60.00,65,60,2026-07-07 12:00
a07,1,15,17,374.70,374.70,30.00,28.00,161.80,595.50,536.50,0.00,0.00,1145.00,10.00,20.00,65,60,2026-07-07 12:00
a08,1,22,25,578.10,578.10,38.00,5.00,271.60,895.70,849.70,0.00,0.00,5144.00,30.00,60.00,65,60,2026-07-07 12:00
a09,1,28,28,580.70,580.70,5.00,5.00,209.10,820.80,789.80,0.00,0.00,5478.00,30.00,60.00,65,60,2026-07-07 12:00
a10,0,15,17,678.20,0.00,0.00,0.00,360.70,1105.90,0.00,0.00,0.00,4932.00,30.00,60.00,65,60,2026-07-07 12:00
a11,0,28,28,713.30,0.00,0.00,0.00,259.20,1033.50,0.00,0.00,0.00,1187.00,10.00,20.00,65,60,2026-07-07 12:00
a12,1,28,28,722.00,789.90,5.00,5.00,143.70,914.70,933.60,67.90,18.90,5292.00,30.00,60.00,65,60,2026-07-07 12:00
a13,1,22,25,819.90,849.80,38.00,5.00,325.60,1209.50,1175.40,29.90,0.00,5106.00,30.00,60.00,65,60,2026-07-07 12:00
a14,0,48,49,944.90,0.00,0.00,0.00,363.50,1366.40,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 12:00
a15,0,28,28,1014.00,0.00,0.00,0.00,267.40,1347.40,0.00,0.00,0.00,5288.00,30.00,60.00,65,60,2026-07-07 12:00
a16,0,20,22,1203.00,0.00,0.00,0.00,256.90,1513.90,0.00,0.00,0.00,1027.00,10.00,20.00,65,60,2026-07-07 12:00
a17,1,28,28,1212.90,1212.90,5.00,5.00,159.70,1407.60,1372.60,0.00,0.00,5471.00,30.00,60.00,65,60,2026-07-07 12:00
