Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:59
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:59
a03,0,18,20,99.30,0.00,0.00,0.00,274.90,402.20,0.00,0.00,0.00,904.00,10.00,20.00,65,60,2026-07-07 11:59
a04,1,18,20,340.70,340.70,5.00,5.00,251.30,622.00,592.00,0.00,0.00,1120.00,10.00,20.00,65,60,2026-07-07 11:59
a05,0,20,22,389.70,0.00,0.00,0.00,394.20,822.90,0.00,0.00,0.00,5389.00,30.00,60.00,65,60,2026-07-07 11:59
a06,1,28,28,641.60,641.60,28.00,5.00,276.10,985.70,917.70,0.00,0.00,5405.00,30.00,60.00,65,60,2026-07-07 11:59
a07,0,20,22,645.40,0.00,0.00,0.00,361.20,1053.60,0.00,0.00,0.00,4838.00,30.00,60.00,65,60,2026-07-07 11:59
a08,1,18,20,709.90,709.90,5.00,5.00,351.10,1130.00,1061.00,0.00,0.00,4665.00,30.00,60.00,65,60,2026-07-07 11:59
a09,0,16,18,759.50,0.00,0.00,0.00,356.10,1163.60,0.00,0.00,0.00,926.00,10.00,20.00,65,60,2026-07-07 11:59
a10,1,18,20,838.90,838.90,5.00,30.00,129.60,1012.50,968.50,0.00,0.00,1003.00,10.00,20.00,65,60,2026-07-07 11:59
a11,0,15,17,932.10,0.00,0.00,0.00,346.50,1339.60,0.00,0.00,0.00,839.00,10.00,20.00,65,60,2026-07-07 11:59
a12,1,28,28,1028.40,1028.40,28.00,5.00,373.70,1428.10,1402.10,0.00,0.00,5406.00,30.00,60.00,65,60,2026-07-07 11:59
a13,0,18,20,1089.00,0.00,0.00,0.00,194.90,1343.90,0.00,0.00,0.00,5007.00,30.00,60.00,65,60,2026-07-07 11:59
a14,1,18,20,1099.80,1099.80,5.00,5.00,165.70,1319.50,1265.50,0.00,0.00,4464.00,30.00,60.00,65,60,2026-07-07 11:59
a15,0,48,49,1177.90,0.00,0.00,0.00,387.20,1603.10,0.00,0.00,0.00,1200.00,10.00,20.00,65,60,2026-07-07 11:59
a16,0,15,17,1211.80,0.00,0.00,0.00,295.00,1573.80,0.00,0.00,0.00,910.00,10.00,20.00,65,60,2026-07-07 11:59
a17,0,20,22,1324.20,0.00,0.00,0.00,150.70,1524.90,0.00,0.00,0.00,954.00,10.00,20.00,65,60,2026-07-07 11:59
a18,1,15,17,1331.00,1331.00,5.00,5.00,358.20,1760.20,1689.20,0.00,0.00,1171.00,10.00,20.00,65,60,2026-07-07 11:59
a19,0,25,30,1610.60,0.00,0.00,0.00,162.10,1807.70,0.00,0.00,0.00,1094.00,10.00,20.00,65,60,2026-07-07 11:59
a20,1,28,28,1762.50,1762.50,5.00,5.00,249.50,2041.00,2012.00,0.00,0.00,5442.00,30.00,60.00,65,60,2026-07-07 11:59
a21,0,48,49,1868.30,0.00,0.00,0.00,316.30,2225.60,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a22,0,28,28,1882.60,0.00,0.00,0.00,355.20,2301.80,0.00,0.00,0.00,5327.00,30.00,60.00,65,60,2026-07-07 11:59
a23,1,16,18,1935.20,1935.20,38.00,5.00,142.40,2102.60,2077.60,0.00,0.00,1005.00,10.00,20.00,65,60,2026-07-07 11:59
a24,0,16,18,1995.80,0.00,0.00,0.00,385.10,2445.90,0.00,0.00,0.00,813.00,10.00,20.00,65,60,2026-07-07 11:59
a25,0,25,30,2121.40,0.00,0.00,0.00,231.40,2415.80,0.00,0.00,0.00,1076.00,10.00,20.00,65,60,2026-07-07 11:59
a26,1,48,49,2154.50,2154.50,5.00,5.00,117.30,2327.80,2271.80,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
