Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:58
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:58
a03,0,15,17,18.30,0.00,0.00,0.00,374.70,431.00,0.00,0.00,0.00,979.00,10.00,20.00,65,60,2026-07-07 11:58
a04,1,18,20,351.60,351.60,5.00,5.00,315.40,731.00,667.00,0.00,0.00,1190.00,10.00,20.00,65,60,2026-07-07 11:58
a05,0,18,20,448.00,0.00,0.00,0.00,282.10,764.10,0.00,0.00,0.00,1182.00,10.00,20.00,65,60,2026-07-07 11:58
a06,0,28,28,493.20,0.00,0.00,0.00,185.50,737.70,0.00,0.00,0.00,1188.00,10.00,20.00,65,60,2026-07-07 11:58
a07,0,20,22,500.80,0.00,0.00,0.00,356.00,915.80,0.00,0.00,0.00,959.00,10.00,20.00,65,60,2026-07-07 11:58
a08,0,16,18,504.40,0.00,0.00,0.00,336.90,890.30,0.00,0.00,0.00,1104.00,10.00,20.00,65,60,2026-07-07 11:58
a09,0,20,22,572.30,0.00,0.00,0.00,341.70,984.00,0.00,0.00,0.00,1085.00,10.00,20.00,65,60,2026-07-07 11:58
a10,0,16,18,621.30,0.00,0.00,0.00,246.20,912.50,0.00,0.00,0.00,1015.00,10.00,20.00,65,60,2026-07-07 11:58
a11,1,28,28,634.30,634.30,32.00,5.00,304.60,998.90,938.90,0.00,0.00,5493.00,30.00,60.00,65,60,2026-07-07 11:58
a12,1,22,25,758.60,758.60,5.00,5.00,337.10,1120.70,1095.70,0.00,0.00,5310.00,30.00,60.00,65,60,2026-07-07 11:58
