Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:59
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:59
a03,0,15,17,84.70,0.00,0.00,0.00,259.40,368.10,0.00,0.00,0.00,744.00,10.00,20.00,65,60,2026-07-07 11:59
a04,0,16,18,272.70,0.00,0.00,0.00,261.10,595.80,0.00,0.00,0.00,1187.00,10.00,20.00,65,60,2026-07-07 11:59
a05,0,16,18,285.20,0.00,0.00,0.00,272.90,617.10,0.00,0.00,0.00,1071.00,10.00,20.00,65,60,2026-07-07 11:59
a06,0,16,18,335.40,0.00,0.00,0.00,273.70,652.10,0.00,0.00,0.00,822.00,10.00,20.00,65,60,2026-07-07 11:59
a07,0,16,18,374.20,0.00,0.00,0.00,368.90,777.10,0.00,0.00,0.00,1169.00,10.00,20.00,65,60,2026-07-07 11:59
a08,1,22,25,397.20,397.20,38.00,5.00,331.00,796.20,728.20,0.00,0.00,5003.00,30.00,60.00,65,60,2026-07-07 11:59
a09,1,28,28,404.00,404.00,5.00,5.00,117.90,585.90,521.90,0.00,0.00,5467.00,30.00,60.00,65,60,2026-07-07 11:59
a10,0,25,30,630.90,0.00,0.00,0.00,258.10,914.00,0.00,0.00,0.00,1146.00,10.00,20.00,65,60,2026-07-07 11:59
a11,1,48,49,712.20,728.30,5.00,5.00,242.10,1026.30,970.40,16.10,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a12,0,28,28,794.10,0.00,0.00,0.00,385.50,1250.60,0.00,0.00,0.00,5387.00,30.00,60.00,65,60,2026-07-07 11:59
a13,0,15,17,835.30,0.00,0.00,0.00,341.10,1218.40,0.00,0.00,0.00,1110.00,10.00,20.00,65,60,2026-07-07 11:59
a14,0,28,28,872.40,0.00,0.00,0.00,185.70,1094.10,0.00,0.00,0.00,1192.00,10.00,20.00,65,60,2026-07-07 11:59
a15,0,48,49,941.50,0.00,0.00,0.00,368.70,1354.20,0.00,0.00,0.00,1200.00,10.00,20.00,65,60,2026-07-07 11:59
a16,0,28,28,987.60,0.00,0.00,0.00,348.10,1387.70,0.00,0.00,0.00,5311.00,30.00,60.00,65,60,2026-07-07 11:59
a17,1,20,22,1023.70,1023.70,35.00,5.00,207.50,1272.20,1231.20,0.00,0.00,1130.00,10.00,20.00,65,60,2026-07-07 11:59
a18,0,48,49,1113.00,0.00,0.00,0.00,285.70,1452.70,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a19,1,25,30,1114.10,1114.10,5.00,5.00,151.80,1328.90,1265.90,0.00,0.00,5406.00,30.00,60.00,65,60,2026-07-07 11:59
a20,0,28,28,1437.10,0.00,0.00,0.00,327.20,1793.30,0.00,0.00,0.00,5369.00,30.00,60.00,65,60,2026-07-07 11:59
a21,1,25,30,1482.80,1482.80,35.00,5.00,203.80,1753.60,1686.60,0.00,0.00,5126.00,30.00,60.00,65,60,2026-07-07 11:59
a22,1,25,30,1562.50,1562.50,5.00,5.00,104.60,1708.10,1667.10,0.00,0.00,5444.00,30.00,60.00,65,60,2026-07-07 11:59
a23,0,48,49,1564.40,0.00,0.00,0.00,141.60,1732.00,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a24,0,22,25,1568.40,0.00,0.00,0.00,193.30,1833.70,0.00,0.00,0.00,1067.00,10.00,20.00,65,60,2026-07-07 11:59
a25,1,15,17,1670.80,1670.80,5.00,5.00,130.50,1835.30,1801.30,0.00,0.00,4583.00,30.00,60.00,65,60,2026-07-07 11:59
a26,1,15,17,1764.60,1764.60,30.00,5.00,362.80,2164.40,2127.40,0.00,0.00,1158.00,10.00,20.00,65,60,2026-07-07 11:59
