Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:58
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:58
a03,0,25,30,23.40,0.00,0.00,0.00,242.00,322.40,0.00,0.00,0.00,1122.00,10.00,20.00,65,60,2026-07-07 11:58
a04,0,18,20,48.50,0.00,0.00,0.00,324.90,399.40,0.00,0.00,0.00,983.00,10.00,20.00,65,60,2026-07-07 11:58
a05,0,20,22,52.30,0.00,0.00,0.00,354.10,472.40,0.00,0.00,0.00,987.00,10.00,20.00,65,60,2026-07-07 11:58
a06,1,48,49,215.00,215.00,5.00,5.00,116.00,358.00,331.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:58
a07,0,22,25,221.80,0.00,0.00,0.00,313.50,574.30,0.00,0.00,0.00,5053.00,30.00,60.00,65,60,2026-07-07 11:58
a08,0,20,22,253.70,0.00,0.00,0.00,354.50,636.20,0.00,0.00,0.00,1085.00,10.00,20.00,65,60,2026-07-07 11:58
a09,0,18,20,478.70,0.00,0.00,0.00,369.10,912.80,0.00,0.00,0.00,1014.00,10.00,20.00,65,60,2026-07-07 11:58
a10,1,28,28,530.00,530.00,32.00,5.00,254.50,841.50,784.50,0.00,0.00,5409.00,30.00,60.00,65,60,2026-07-07 11:58
a11,0,18,20,550.50,0.00,0.00,0.00,308.70,888.20,0.00,0.00,0.00,868.00,10.00,20.00,65,60,2026-07-07 11:58
a12,0,48,49,586.10,0.00,0.00,0.00,355.20,1007.30,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:58
a13,0,48,49,593.30,0.00,0.00,0.00,363.80,1012.10,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:58
a14,1,25,30,797.80,797.80,5.00,5.00,272.50,1104.30,1070.30,0.00,0.00,5452.00,30.00,60.00,65,60,2026-07-07 11:58
a15,0,22,25,1023.60,0.00,0.00,0.00,354.00,1413.60,0.00,0.00,0.00,1002.00,10.00,20.00,65,60,2026-07-07 11:58
a16,1,48,49,1113.40,1113.40,5.00,5.00,143.00,1309.40,1256.40,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:58
a17,0,28,28,1153.50,0.00,0.00,0.00,370.40,1556.90,0.00,0.00,0.00,5461.00,30.00,60.00,65,60,2026-07-07 11:58
