Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:59
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:59
a03,1,16,18,397.40,397.40,5.00,5.00,152.20,615.60,549.60,0.00,0.00,837.00,10.00,20.00,65,60,2026-07-07 11:59
a04,0,20,22,495.00,0.00,0.00,0.00,341.70,883.70,0.00,0.00,0.00,959.00,10.00,20.00,65,60,2026-07-07 11:59
a05,0,28,28,551.20,0.00,0.00,0.00,106.50,693.70,0.00,0.00,0.00,1179.00,10.00,20.00,65,60,2026-07-07 11:59
a06,1,48,49,569.10,569.10,5.00,5.00,135.20,768.30,704.30,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a07,0,22,25,610.10,0.00,0.00,0.00,286.90,951.00,0.00,0.00,0.00,1117.00,10.00,20.00,65,60,2026-07-07 11:59
a08,1,28,28,698.00,704.40,5.00,5.00,315.50,1037.50,1019.90,6.40,0.00,5345.00,30.00,60.00,65,60,2026-07-07 11:59
a09,0,28,28,871.20,0.00,0.00,0.00,205.60,1145.80,0.00,0.00,0.00,5288.00,30.00,60.00,65,60,2026-07-07 11:59
a10,0,18,20,905.70,0.00,0.00,0.00,257.40,1223.10,0.00,0.00,0.00,1135.00,10.00,20.00,65,60,2026-07-07 11:59
a11,0,25,30,977.40,0.00,0.00,0.00,346.50,1394.90,0.00,0.00,0.00,5479.00,30.00,60.00,65,60,2026-07-07 11:59
a12,0,48,49,982.10,0.00,0.00,0.00,175.00,1183.10,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a13,1,15,17,982.30,1020.00,5.00,5.00,174.10,1212.40,1194.10,37.70,0.00,1066.00,10.00,20.00,65,60,2026-07-07 11:59
a14,0,48,49,1078.50,0.00,0.00,0.00,314.40,1459.90,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a15,1,22,25,1101.60,1101.60,26.00,5.00,319.60,1488.20,1421.20,0.00,0.00,5342.00,30.00,60.00,65,60,2026-07-07 11:59
a16,1,15,17,1125.30,1125.30,26.00,35.00,233.20,1384.50,1358.50,0.00,0.00,986.00,10.00,20.00,65,60,2026-07-07 11:59
a17,0,28,28,1154.00,0.00,0.00,0.00,110.70,1331.70,0.00,0.00,0.00,1128.00,10.00,20.00,65,60,2026-07-07 11:59
a18,0,25,30,1249.60,0.00,0.00,0.00,110.70,1422.30,0.00,0.00,0.00,5229.00,30.00,60.00,65,60,2026-07-07 11:59
a19,1,16,18,1254.00,1254.00,5.00,5.00,191.80,1511.80,1445.80,0.00,0.00,4863.00,30.00,60.00,65,60,2026-07-07 11:59
a20,0,28,28,1383.20,0.00,0.00,0.00,216.20,1637.40,0.00,0.00,0.00,1136.00,10.00,20.00,65,60,2026-07-07 11:59
a21,1,48,49,1394.60,1445.90,5.00,5.00,102.80,1546.40,1548.70,51.30,2.30,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a22,0,48,49,1433.40,0.00,0.00,0.00,194.30,1693.70,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a23,0,18,20,1442.20,0.00,0.00,0.00,377.70,1852.90,0.00,0.00,0.00,934.00,10.00,20.00,65,60,2026-07-07 11:59
a24,0,48,49,1471.60,0.00,0.00,0.00,105.80,1630.40,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a25,1,28,28,1508.80,1548.80,5.00,5.00,289.80,1829.60,1838.60,40.00,9.00,5360.00,30.00,60.00,65,60,2026-07-07 11:59
a26,0,48,49,1546.30,0.00,0.00,0.00,306.10,1892.40,0.00,0.00,0.00,1200.00,10.00,20.00,65,60,2026-07-07 11:59
