Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:59
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:59
a03,1,28,28,133.00,160.10,30.00,5.00,333.00,496.00,493.10,27.10,0.00,5381.00,30.00,60.00,65,60,2026-07-07 11:59
a04,0,25,30,227.30,0.00,0.00,0.00,378.10,633.40,0.00,0.00,0.00,1127.00,10.00,20.00,65,60,2026-07-07 11:59
a05,0,20,22,473.60,0.00,0.00,0.00,341.30,864.90,0.00,0.00,0.00,1138.00,10.00,20.00,65,60,2026-07-07 11:59
a06,1,28,28,513.80,513.80,5.00,5.00,101.80,641.60,615.60,0.00,0.00,5438.00,30.00,60.00,65,60,2026-07-07 11:59
a07,1,28,28,580.50,615.70,5.00,5.00,250.80,878.30,866.50,35.20,0.00,5418.00,30.00,60.00,65,60,2026-07-07 11:59
a08,1,16,18,687.00,687.00,38.00,5.00,211.80,932.80,898.80,0.00,0.00,1200.00,10.00,20.00,65,60,2026-07-07 11:59
a09,0,48,49,700.70,0.00,0.00,0.00,258.60,983.30,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a10,1,22,25,838.90,866.70,5.00,30.00,201.50,1066.40,1068.20,27.80,1.80,1097.00,10.00,20.00,65,60,2026-07-07 11:59
a11,1,18,20,857.60,866.60,5.00,5.00,269.00,1174.60,1135.60,9.00,0.00,1195.00,10.00,20.00,65,60,2026-07-07 11:59
a12,0,48,49,1128.50,0.00,0.00,0.00,360.80,1558.30,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a13,1,48,49,1200.00,1200.00,5.00,5.00,226.20,1493.20,1426.20,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a14,0,28,28,1228.50,0.00,0.00,0.00,381.80,1663.30,0.00,0.00,0.00,5349.00,30.00,60.00,65,60,2026-07-07 11:59
a15,0,18,20,1233.90,0.00,0.00,0.00,320.40,1593.30,0.00,0.00,0.00,1067.00,10.00,20.00,65,60,2026-07-07 11:59
a16,0,16,18,1382.00,0.00,0.00,0.00,380.70,1824.70,0.00,0.00,0.00,936.00,10.00,20.00,65,60,2026-07-07 11:59
a17,0,22,25,1488.90,0.00,0.00,0.00,128.00,1683.90,0.00,0.00,0.00,1134.00,10.00,20.00,65,60,2026-07-07 11:59
a18,1,48,49,1514.70,1514.70,5.00,5.00,397.30,1947.00,1912.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a19,0,25,30,1808.00,0.00,0.00,0.00,327.00,2179.00,0.00,0.00,0.00,1066.00,10.00,20.00,65,60,2026-07-07 11:59
a20,0,28,28,1867.50,0.00,0.00,0.00,252.90,2178.40,0.00,0.00,0.00,1147.00,10.00,20.00,65,60,2026-07-07 11:59
a21,1,22,25,1913.70,1913.70,32.00,5.00,341.20,2289.90,2254.90,0.00,0.00,5223.00,30.00,60.00,65,60,2026-07-07 11:59
a22,1,22,25,1997.20,1997.20,5.00,5.00,118.10,2181.30,2115.30,0.00,0.00,5325.00,30.00,60.00,65,60,2026-07-07 11:59
a23,0,16,18,2067.50,0.00,0.00,0.00,361.60,2473.10,0.00,0.00,0.00,950.00,10.00,20.00,65,60,2026-07-07 11:59
a24,1,20,22,2152.80,2152.80,5.00,5.00,274.00,2481.80,2426.80,0.00,0.00,5387.00,30.00,60.00,65,60,2026-07-07 11:59
a25,0,48,49,2212.70,0.00,0.00,0.00,271.20,2554.90,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
