Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 12:01
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 12:01
a03,1,18,20,48.70,48.70,5.00,32.00,126.90,239.60,175.60,0.00,0.00,922.00,10.00,20.00,65,60,2026-07-07 12:01
a04,0,20,22,90.60,0.00,0.00,0.00,363.50,482.10,0.00,0.00,0.00,5003.00,30.00,60.00,65,60,2026-07-07 12:01
a05,0,15,17,323.70,0.00,0.00,0.00,308.80,701.50,0.00,0.00,0.00,755.00,10.00,20.00,65,60,2026-07-07 12:01
a06,1,22,25,365.60,365.60,5.00,5.00,169.00,592.60,534.60,0.00,0.00,1026.00,10.00,20.00,65,60,2026-07-07 12:01
a07,1,25,30,390.00,390.00,32.00,5.00,157.60,589.60,547.60,0.00,0.00,1061.00,10.00,20.00,65,60,2026-07-07 12:01
a08,0,25,30,426.70,0.00,0.00,0.00,271.00,744.70,0.00,0.00,0.00,5284.00,30.00,60.00,65,60,2026-07-07 12:01
a09,1,16,18,612.90,612.90,30.00,5.00,304.50,969.40,917.40,0.00,0.00,5331.00,30.00,60.00,65,60,2026-07-07 12:01
a10,1,16,18,633.00,633.00,30.00,28.00,179.10,876.10,812.10,0.00,0.00,920.00,10.00,20.00,65,60,2026-07-07 12:01
a11,0,18,20,638.80,0.00,0.00,0.00,340.50,1018.30,0.00,0.00,0.00,902.00,10.00,20.00,65,60,2026-07-07 12:01
a12,0,15,17,753.60,0.00,0.00,0.00,158.20,948.80,0.00,0.00,0.00,713.00,10.00,20.00,65,60,2026-07-07 12:01
a13,1,20,22,792.30,792.30,5.00,5.00,137.30,981.60,929.60,0.00,0.00,5364.00,30.00,60.00,65,60,2026-07-07 12:01
a14,0,28,28,817.40,0.00,0.00,0.00,392.10,1261.50,0.00,0.00,0.00,5316.00,30.00,60.00,65,60,2026-07-07 12:01
a15,1,20,22,868.60,917.50,30.00,5.00,245.30,1162.90,1162.80,48.90,0.00,5485.00,30.00,60.00,65,60,2026-07-07 12:01
a16,1,22,25,1102.10,1162.90,26.00,5.00,240.40,1403.50,1403.30,60.80,0.00,5155.00,30.00,60.00,65,60,2026-07-07 12:01
a17,1,16,18,1198.60,1198.60,5.00,5.00,123.40,1364.00,1322.00,0.00,0.00,5277.00,30.00,60.00,65,60,2026-07-07 12:01
a18,0,22,25,1202.70,0.00,0.00,0.00,367.60,1632.30,0.00,0.00,0.00,1058.00,10.00,20.00,65,60,2026-07-07 12:01
a19,0,15,17,1319.00,0.00,0.00,0.00,128.60,1474.60,0.00,0.00,0.00,1199.00,10.00,20.00,65,60,2026-07-07 12:01
a20,1,28,28,1357.90,1403.40,5.00,5.00,219.60,1630.50,1623.00,45.50,0.00,5364.00,30.00,60.00,65,60,2026-07-07 12:01
a21,1,20,22,1619.10,1619.10,38.00,5.00,394.30,2079.40,2013.40,0.00,0.00,5231.00,30.00,60.00,65,60,2026-07-07 12:01
a22,1,16,18,1632.40,1632.40,5.00,5.00,264.40,1930.80,1896.80,0.00,0.00,826.00,10.00,20.00,65,60,2026-07-07 12:01
a23,0,48,49,2002.80,0.00,0.00,0.00,170.50,2205.30,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 12:01
a24,1,25,30,2010.40,2010.40,5.00,5.00,140.30,2199.70,2150.70,0.00,0.00,5497.00,30.00,60.00,65,60,2026-07-07 12:01
a25,1,25,30,2012.90,2013.50,35.00,5.00,233.40,2277.30,2246.90,0.60,0.00,5228.00,30.00,60.00,65,60,2026-07-07 12:01
a26,0,28,28,2171.70,0.00,0.00,0.00,311.70,2528.40,0.00,0.00,0.00,5339.00,30.00,60.00,65,60,2026-07-07 12:01
a27,1,25,30,2219.30,2219.30,5.00,5.00,154.60,2443.90,2373.90,0.00,0.00,5419.00,30.00,60.00,65,60,2026-07-07 12:01
a28,0,25,30,2219.80,0.00,0.00,0.00,329.70,2593.50,0.00,0.00,0.00,5340.00,30.00,60.00,65,60,2026-07-07 12:01
a29,0,20,22,2458.30,0.00,0.00,0.00,388.80,2872.10,0.00,0.00,0.00,941.00,10.00,20.00,65,60,2026-07-07 12:01
a30,1,22,25,2503.40,2503.40,26.00,5.00,314.20,2848.60,2817.60,0.00,0.00,5446.00,30.00,60.00,65,60,2026-07-07 12:01
a31,1,16,18,2505.30,2505.30,5.00,5.00,207.10,2748.40,2712.40,0.00,0.00,4883.00,30.00,60.00,65,60,2026-07-07 12:01
a32,1,15,17,2536.10,2536.10,26.00,35.00,185.00,2791.10,2721.10,0.00,0.00,849.00,10.00,20.00,65,60,2026-07-07 12:01
a33,0,25,30,2614.40,0.00,0.00,0.00,346.90,3010.30,0.00,0.00,0.00,5131.00,30.00,60.00,65,60,2026-07-07 12:01
a34,1,48,49,2967.00,2967.00,5.00,5.00,263.40,3261.40,3230.40,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 12:01
a35,0,48,49,2996.90,0.00,0.00,0.00,369.60,3436.50,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 12:01
a36,0,18,20,3016.00,0.00,0.00,0.00,389.50,3462.50,0.00,0.00,0.00,1093.00,10.00,20.00,65,60,2026-07-07 12:01
a37,0,22,25,3105.30,0.00,0.00,0.00,256.00,3392.30,0.00,0.00,0.00,988.00,10.00,20.00,65,60,2026-07-07 12:01
a38,0,20,22,3111.20,0.00,0.00,0.00,123.20,3276.40,0.00,0.00,0.00,960.00,10.00,20.00,65,60,2026-07-07 12:01
a39,0,22,25,3185.70,0.00,0.00,0.00,142.10,3369.80,0.00,0.00,0.00,995.00,10.00,20.00,65,60,2026-07-07 12:01
a40,0,20,22,3291.80,0.00,0.00,0.00,358.90,3693.70,0.00,0.00,0.00,1014.00,10.00,20.00,65,60,2026-07-07 12:01
a41,0,22,25,3312.90,0.00,0.00,0.00,187.70,3556.60,0.00,0.00,0.00,4975.00,30.00,60.00,65,60,2026-07-07 12:01
a42,1,48,49,3339.80,3339.80,5.00,5.00,214.60,3584.40,3554.40,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 12:01
a43,0,20,22,3367.00,0.00,0.00,0.00,186.30,3579.30,0.00,0.00,0.00,1055.00,10.00,20.00,65,60,2026-07-07 12:01
a44,1,15,17,3503.00,3554.50,5.00,5.00,397.30,3940.30,3951.80,51.50,11.50,1126.00,10.00,20.00,65,60,2026-07-07 12:01
a45,1,25,30,3968.70,3968.70,30.00,5.00,213.50,4235.20,4182.20,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 12:01
a46,0,25,30,4068.80,0.00,0.00,0.00,290.20,4403.00,0.00,0.00,0.00,5499.00,30.00,60.00,65,60,2026-07-07 12:01
a47,0,28,28,4084.80,0.00,0.00,0.00,158.00,4279.80,0.00,0.00,0.00,5331.00,30.00,60.00,65,60,2026-07-07 12:01
a48,0,28,28,4089.10,0.00,0.00,0.00,331.30,4479.40,0.00,0.00,0.00,5360.00,30.00,60.00,65,60,2026-07-07 12:01
a49,0,16,18,4113.40,0.00,0.00,0.00,338.70,4506.10,0.00,0.00,0.00,1152.00,10.00,20.00,65,60,2026-07-07 12:01
a50,1,20,22,4116.40,4116.40,5.00,5.00,138.40,4320.80,4254.80,0.00,0.00,5178.00,30.00,60.00,65,60,2026-07-07 12:01
