Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:59
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:59
a03,0,22,25,21.40,0.00,0.00,0.00,305.40,370.80,0.00,0.00,0.00,1184.00,10.00,20.00,65,60,2026-07-07 11:59
a04,0,20,22,69.40,0.00,0.00,0.00,300.70,436.10,0.00,0.00,0.00,1098.00,10.00,20.00,65,60,2026-07-07 11:59
a05,0,22,25,71.80,0.00,0.00,0.00,242.60,385.40,0.00,0.00,0.00,1017.00,10.00,20.00,65,60,2026-07-07 11:59
a06,0,48,49,97.60,0.00,0.00,0.00,293.90,436.50,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a07,0,22,25,109.60,0.00,0.00,0.00,299.10,456.70,0.00,0.00,0.00,5460.00,30.00,60.00,65,60,2026-07-07 11:59
a08,1,16,18,281.60,281.60,5.00,5.00,157.60,486.20,439.20,0.00,0.00,1107.00,10.00,20.00,65,60,2026-07-07 11:59
a09,1,18,20,336.70,336.70,28.00,5.00,375.30,744.00,728.80,0.00,0.00,5134.00,30.00,60.00,65,60,2026-07-07 11:59
a10,0,22,25,406.70,0.00,0.00,0.00,338.70,814.40,0.00,0.00,0.00,4870.00,30.00,60.00,65,60,2026-07-07 11:59
a11,0,18,20,462.50,0.00,0.00,0.00,288.30,804.80,0.00,0.00,0.00,4933.00,30.00,60.00,65,60,2026-07-07 11:59
a12,1,16,18,481.90,481.90,28.00,30.00,246.80,778.70,728.70,0.00,0.00,4389.00,30.00,60.00,65,60,2026-07-07 11:59
a13,0,20,22,624.10,0.00,0.00,0.00,305.70,985.80,0.00,0.00,0.00,1034.00,10.00,20.00,65,60,2026-07-07 11:59
a14,0,22,25,625.20,0.00,0.00,0.00,133.30,798.50,0.00,0.00,0.00,1074.00,10.00,20.00,65,60,2026-07-07 11:59
a15,1,18,20,663.50,663.50,5.00,5.00,183.50,878.00,847.00,0.00,0.00,5390.00,30.00,60.00,65,60,2026-07-07 11:59
a16,1,28,28,671.30,728.90,28.00,5.00,329.20,1036.50,1058.10,57.60,21.60,5309.00,30.00,60.00,65,60,2026-07-07 11:59
a17,0,28,28,673.90,0.00,0.00,0.00,183.10,903.00,0.00,0.00,0.00,5460.00,30.00,60.00,65,60,2026-07-07 11:59
a18,0,18,20,684.80,0.00,0.00,0.00,192.70,904.50,0.00,0.00,0.00,881.00,10.00,20.00,65,60,2026-07-07 11:59
a19,0,15,17,747.10,0.00,0.00,0.00,360.90,1143.00,0.00,0.00,0.00,829.00,10.00,20.00,65,60,2026-07-07 11:59
a20,0,18,20,803.50,0.00,0.00,0.00,189.90,1044.40,0.00,0.00,0.00,1195.00,10.00,20.00,65,60,2026-07-07 11:59
a21,1,15,17,1004.70,1004.70,5.00,5.00,117.20,1168.90,1121.90,0.00,0.00,1033.00,10.00,20.00,65,60,2026-07-07 11:59
a22,0,20,22,1046.90,0.00,0.00,0.00,392.00,1490.90,0.00,0.00,0.00,961.00,10.00,20.00,65,60,2026-07-07 11:59
a23,1,48,49,1123.20,1123.20,5.00,5.00,162.90,1324.10,1286.10,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a24,0,22,25,1186.70,0.00,0.00,0.00,150.50,1372.20,0.00,0.00,0.00,4865.00,30.00,60.00,65,60,2026-07-07 11:59
a25,0,48,49,1248.40,0.00,0.00,0.00,355.30,1638.70,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a26,0,16,18,1266.00,0.00,0.00,0.00,317.70,1648.70,0.00,0.00,0.00,1102.00,10.00,20.00,65,60,2026-07-07 11:59
