Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:59
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:59
a03,0,28,28,15.10,0.00,0.00,0.00,109.50,158.60,0.00,0.00,0.00,1155.00,10.00,20.00,65,60,2026-07-07 11:59
a04,1,28,28,134.80,160.10,30.00,5.00,110.50,299.30,270.60,25.30,0.00,5408.00,30.00,60.00,65,60,2026-07-07 11:59
a05,0,25,30,181.50,0.00,0.00,0.00,386.60,606.10,0.00,0.00,0.00,5268.00,30.00,60.00,65,60,2026-07-07 11:59
a06,1,22,25,272.10,272.10,28.00,5.00,300.50,621.60,572.60,0.00,0.00,5183.00,30.00,60.00,65,60,2026-07-07 11:59
a07,0,15,17,326.70,0.00,0.00,0.00,309.80,693.50,0.00,0.00,0.00,812.00,10.00,20.00,65,60,2026-07-07 11:59
a08,0,25,30,366.60,0.00,0.00,0.00,193.00,618.60,0.00,0.00,0.00,5093.00,30.00,60.00,65,60,2026-07-07 11:59
a09,1,18,20,369.00,369.00,5.00,5.00,223.80,636.80,592.80,0.00,0.00,4591.00,30.00,60.00,65,60,2026-07-07 11:59
a10,0,22,25,519.70,0.00,0.00,0.00,267.20,813.90,0.00,0.00,0.00,1101.00,10.00,20.00,65,60,2026-07-07 11:59
a11,1,22,25,524.10,572.70,28.00,5.00,212.40,798.50,785.10,48.60,0.00,5150.00,30.00,60.00,65,60,2026-07-07 11:59
a12,1,15,17,659.00,659.00,5.00,5.00,197.80,892.80,856.80,0.00,0.00,5353.00,30.00,60.00,65,60,2026-07-07 11:59
a13,1,48,49,884.60,884.60,5.00,5.00,387.10,1337.70,1271.70,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a14,0,16,18,1031.70,0.00,0.00,0.00,389.80,1472.50,0.00,0.00,0.00,997.00,10.00,20.00,65,60,2026-07-07 11:59
a15,0,48,49,1041.30,0.00,0.00,0.00,321.50,1424.80,0.00,0.00,0.00,1200.00,10.00,20.00,65,60,2026-07-07 11:59
a16,0,22,25,1076.10,0.00,0.00,0.00,383.60,1506.70,0.00,0.00,0.00,4967.00,30.00,60.00,65,60,2026-07-07 11:59
a17,0,20,22,1168.30,0.00,0.00,0.00,180.10,1413.40,0.00,0.00,0.00,1121.00,10.00,20.00,65,60,2026-07-07 11:59
a18,1,28,28,1300.40,1300.40,5.00,5.00,202.80,1558.20,1503.20,0.00,0.00,5304.00,30.00,60.00,65,60,2026-07-07 11:59
a19,0,22,25,1358.80,0.00,0.00,0.00,199.10,1593.90,0.00,0.00,0.00,1022.00,10.00,20.00,65,60,2026-07-07 11:59
a20,0,25,30,1384.50,0.00,0.00,0.00,395.80,1806.30,0.00,0.00,0.00,5157.00,30.00,60.00,65,60,2026-07-07 11:59
a21,1,18,20,1495.70,1495.70,38.00,5.00,219.80,1750.50,1715.50,0.00,0.00,983.00,10.00,20.00,65,60,2026-07-07 11:59
a22,1,18,20,1501.20,1501.20,38.00,30.00,167.40,1712.60,1668.60,0.00,0.00,877.00,10.00,20.00,65,60,2026-07-07 11:59
a23,1,28,28,1532.10,1532.10,5.00,5.00,284.40,1863.50,1816.50,0.00,0.00,5372.00,30.00,60.00,65,60,2026-07-07 11:59
a24,0,48,49,1587.20,0.00,0.00,0.00,372.40,1995.60,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a25,0,48,49,1678.40,0.00,0.00,0.00,243.80,1956.20,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:59
a26,0,25,30,1679.70,0.00,0.00,0.00,108.40,1856.10,0.00,0.00,0.00,1166.00,10.00,20.00,65,60,2026-07-07 11:59
