Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,1,28,28,133.00,160.10,30.00,5.00,333.00,496.00,493.10,27.10,0.00,5381,30,60,65,60,2026-06-18 22:00
a04,0,25,30,227.30,0.00,0.00,0.00,378.10,633.40,0.00,0.00,0.00,1127,10,20,65,60,2026-06-18 22:00
a05,0,20,22,473.60,0.00,0.00,0.00,341.30,864.90,0.00,0.00,0.00,1138,10,20,65,60,2026-06-18 22:00
a06,1,28,28,513.80,513.80,5.00,5.00,101.80,641.60,615.60,0.00,0.00,5438,30,60,65,60,2026-06-18 22:00
a07,0,28,28,580.50,0.00,0.00,0.00,250.80,878.30,0.00,0.00,0.00,5418,30,60,65,60,2026-06-18 22:00
a08,0,16,18,687.00,0.00,0.00,0.00,211.80,932.80,0.00,0.00,0.00,1200,10,20,65,60,2026-06-18 22:00
a09,0,48,49,700.70,0.00,0.00,0.00,258.60,983.30,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a10,0,22,25,838.90,0.00,0.00,0.00,201.50,1066.40,0.00,0.00,0.00,1097,10,20,65,60,2026-06-18 22:00
a11,1,18,20,857.60,857.60,5.00,5.00,269.00,1174.60,1126.60,0.00,0.00,1195,10,20,65,60,2026-06-18 22:00
a12,0,48,49,1128.50,0.00,0.00,0.00,360.80,1558.30,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a13,1,48,49,1200.00,1200.00,5.00,5.00,226.20,1493.20,1426.20,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a14,0,28,28,1228.50,0.00,0.00,0.00,381.80,1663.30,0.00,0.00,0.00,5349,30,60,65,60,2026-06-18 22:00
