Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,276.60,0.00,76.60,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,1,20,22,13.60,13.60,5.00,32.00,262.90,306.50,276.50,0.00,0.00,5022,30,60,65,60,2026-06-18 22:00
a04,0,25,30,60.50,0.00,0.00,0.00,320.10,426.60,0.00,0.00,0.00,5139,30,60,65,60,2026-06-18 22:00
a05,0,18,20,85.80,0.00,0.00,0.00,128.90,275.70,0.00,0.00,0.00,927,10,20,65,60,2026-06-18 22:00
a06,0,22,25,137.30,0.00,0.00,0.00,104.70,285.00,0.00,0.00,0.00,5096,30,60,65,60,2026-06-18 22:00
a07,1,28,28,161.10,161.10,32.00,5.00,390.90,578.00,552.00,0.00,0.00,5288,30,60,65,60,2026-06-18 22:00
a08,0,20,22,209.60,0.00,0.00,0.00,327.50,580.10,0.00,0.00,0.00,1160,10,20,65,60,2026-06-18 22:00
a09,1,22,25,231.30,276.70,5.00,5.00,154.00,427.30,430.70,45.40,3.40,5303,30,60,65,60,2026-06-18 22:00
a10,0,15,17,329.80,0.00,0.00,0.00,381.50,742.30,0.00,0.00,0.00,1165,10,20,65,60,2026-06-18 22:00
a11,0,25,30,476.10,0.00,0.00,0.00,323.60,830.70,0.00,0.00,0.00,5396,30,60,65,60,2026-06-18 22:00
a12,0,25,30,483.40,0.00,0.00,0.00,266.20,816.60,0.00,0.00,0.00,1189,10,20,65,60,2026-06-18 22:00
a13,1,20,22,487.20,487.20,5.00,5.00,146.20,681.40,633.40,0.00,0.00,940,10,20,65,60,2026-06-18 22:00
a14,1,15,17,535.20,552.10,30.00,5.00,382.30,969.50,934.40,16.90,0.00,1048,10,20,65,60,2026-06-18 22:00
a15,1,20,22,603.20,603.20,32.00,27.00,211.10,867.30,856.00,0.00,0.00,5056,30,60,65,60,2026-06-18 22:00
a16,0,22,25,639.80,0.00,0.00,0.00,162.00,833.80,0.00,0.00,0.00,1062,10,20,65,60,2026-06-18 22:00
a17,1,16,18,653.60,653.60,5.00,5.00,131.40,852.00,855.90,0.00,3.90,945,10,20,65,60,2026-06-18 22:00
a18,0,15,17,665.00,0.00,0.00,0.00,197.80,892.80,0.00,0.00,0.00,778,10,20,65,60,2026-06-18 22:00
a19,1,22,25,680.60,680.60,5.00,28.00,175.20,883.80,855.80,0.00,0.00,5323,30,60,65,60,2026-06-18 22:00
a20,0,28,28,706.00,0.00,0.00,0.00,165.70,918.70,0.00,0.00,0.00,1168,10,20,65,60,2026-06-18 22:00
a21,1,20,22,899.00,899.00,5.00,5.00,367.70,1312.70,1266.70,0.00,0.00,4827,30,60,65,60,2026-06-18 22:00
a22,1,22,25,1001.80,1001.80,30.00,5.00,222.00,1269.80,1223.80,0.00,0.00,1099,10,20,65,60,2026-06-18 22:00
a23,0,25,30,1223.00,0.00,0.00,0.00,288.50,1549.50,0.00,0.00,0.00,5268,30,60,65,60,2026-06-18 22:00
a24,1,28,28,1292.70,1292.70,5.00,5.00,187.10,1509.80,1479.80,0.00,0.00,5292,30,60,65,60,2026-06-18 22:00
a25,1,28,28,1643.80,1643.80,5.00,5.00,131.30,1824.10,1775.10,0.00,0.00,5307,30,60,65,60,2026-06-18 22:00
a26,1,16,18,1671.70,1671.70,38.00,5.00,111.80,1832.50,1783.50,0.00,0.00,4950,30,60,65,60,2026-06-18 22:00
a27,1,25,30,1743.80,1775.20,5.00,5.00,170.30,1975.10,1945.50,31.40,0.00,5195,30,60,65,60,2026-06-18 22:00
a28,0,28,28,1751.70,0.00,0.00,0.00,216.20,1997.90,0.00,0.00,0.00,5327,30,60,65,60,2026-06-18 22:00
a29,1,28,28,1926.40,1945.60,28.00,5.00,291.40,2284.80,2237.00,19.20,0.00,1196,10,20,65,60,2026-06-18 22:00
a30,1,18,20,2068.00,2068.00,5.00,5.00,218.80,2332.80,2286.80,0.00,0.00,1038,10,20,65,60,2026-06-18 22:00
a31,1,16,18,2245.60,2245.60,32.00,5.00,322.60,2598.20,2568.20,0.00,0.00,1009,10,20,65,60,2026-06-18 22:00
a32,1,22,25,2378.50,2378.50,5.00,5.00,114.20,2536.70,2492.70,0.00,0.00,5124,30,60,65,60,2026-06-18 22:00
a33,1,20,22,2649.50,2649.50,26.00,5.00,294.00,3008.50,2943.50,0.00,0.00,1184,10,20,65,60,2026-06-18 22:00
a34,0,48,49,2667.90,0.00,0.00,0.00,259.00,2954.90,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a35,1,15,17,2680.50,2680.50,26.00,32.00,102.20,2849.70,2782.70,0.00,0.00,1090,10,20,65,60,2026-06-18 22:00
a36,1,16,18,2731.50,2731.50,5.00,5.00,301.90,3090.40,3033.40,0.00,0.00,814,10,20,65,60,2026-06-18 22:00
a37,1,16,18,2781.30,2781.30,5.00,28.00,206.00,3026.30,2987.30,0.00,0.00,5068,30,60,65,60,2026-06-18 22:00
