Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,1,28,28,212.30,212.30,28.00,5.00,371.40,647.70,583.70,0.00,0.00,5495,30,60,65,60,2026-06-18 22:00
a04,1,18,20,248.40,248.40,5.00,5.00,219.60,510.00,468.00,0.00,0.00,953,10,20,65,60,2026-06-18 22:00
a05,1,15,17,300.60,300.60,5.00,30.00,124.10,459.70,424.70,0.00,0.00,1163,10,20,65,60,2026-06-18 22:00
a06,0,48,49,343.70,0.00,0.00,0.00,157.20,535.90,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a07,1,25,30,759.30,759.30,30.00,5.00,339.00,1144.30,1098.30,0.00,0.00,1125,10,20,65,60,2026-06-18 22:00
a08,1,20,22,878.50,878.50,5.00,5.00,280.20,1212.70,1158.70,0.00,0.00,925,10,20,65,60,2026-06-18 22:00
a09,1,22,25,1130.20,1130.20,30.00,5.00,358.50,1523.70,1488.70,0.00,0.00,4858,30,60,65,60,2026-06-18 22:00
a10,1,15,17,1472.70,1472.70,5.00,5.00,384.20,1885.90,1875.10,0.00,0.00,864,10,20,65,60,2026-06-18 22:00
a11,1,25,30,1747.10,1747.10,26.00,5.00,270.10,2054.20,2017.20,0.00,0.00,5490,30,60,65,60,2026-06-18 22:00
a12,1,15,17,1765.30,1765.30,5.00,27.00,109.70,1932.00,1875.00,0.00,0.00,4096,30,60,65,60,2026-06-18 22:00
a13,1,16,18,1844.40,1875.20,5.00,5.00,317.40,2209.80,2192.60,30.80,0.00,5081,30,60,65,60,2026-06-18 22:00
a14,1,28,28,2164.80,2164.80,32.00,5.00,118.30,2334.10,2283.10,0.00,0.00,5412,30,60,65,60,2026-06-18 22:00
