Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,1,15,17,20.00,20.00,5.00,32.00,104.60,164.60,124.60,0.00,0.00,980,10,20,65,60,2026-06-18 22:00
a04,1,15,17,151.20,160.10,32.00,5.00,357.10,549.30,517.20,8.90,0.00,832,10,20,65,60,2026-06-18 22:00
a05,1,22,25,238.70,238.70,5.00,5.00,179.40,464.10,418.10,0.00,0.00,5077,30,60,65,60,2026-06-18 22:00
a06,0,48,49,262.50,0.00,0.00,0.00,202.90,497.40,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a07,1,20,22,484.60,484.60,5.00,5.00,338.90,848.50,823.50,0.00,0.00,4798,30,60,65,60,2026-06-18 22:00
a08,1,15,17,770.40,770.40,30.00,5.00,117.60,914.00,888.00,0.00,0.00,1115,10,20,65,60,2026-06-18 22:00
a09,0,48,49,828.70,0.00,0.00,0.00,216.10,1080.80,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a10,1,28,28,901.00,901.00,30.00,5.00,318.40,1284.40,1219.40,0.00,0.00,5338,30,60,65,60,2026-06-18 22:00
a11,1,20,22,1097.70,1097.70,5.00,5.00,213.90,1374.60,1371.50,0.00,0.00,5421,30,60,65,60,2026-06-18 22:00
a12,1,16,18,1136.80,1136.80,5.00,32.00,234.60,1415.40,1371.40,0.00,0.00,824,10,20,65,60,2026-06-18 22:00
a13,1,25,30,1229.10,1229.10,30.00,5.00,149.60,1438.70,1378.70,0.00,0.00,1128,10,20,65,60,2026-06-18 22:00
a14,0,18,20,1251.30,0.00,0.00,0.00,399.80,1694.10,0.00,0.00,0.00,862,10,20,65,60,2026-06-18 22:00
