Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,0,28,28,275.00,0.00,0.00,0.00,273.40,602.40,0.00,0.00,0.00,5436,30,60,65,60,2026-06-18 22:00
a04,0,20,22,412.30,0.00,0.00,0.00,312.30,781.60,0.00,0.00,0.00,5071,30,60,65,60,2026-06-18 22:00
a05,0,15,17,501.30,0.00,0.00,0.00,280.40,818.70,0.00,0.00,0.00,1046,10,20,65,60,2026-06-18 22:00
a06,0,15,17,546.70,0.00,0.00,0.00,174.10,777.80,0.00,0.00,0.00,808,10,20,65,60,2026-06-18 22:00
a07,0,20,22,610.40,0.00,0.00,0.00,224.10,901.50,0.00,0.00,0.00,1131,10,20,65,60,2026-06-18 22:00
a08,0,22,25,832.80,0.00,0.00,0.00,358.80,1241.60,0.00,0.00,0.00,1146,10,20,65,60,2026-06-18 22:00
a09,0,18,20,897.50,0.00,0.00,0.00,387.10,1322.60,0.00,0.00,0.00,4741,30,60,65,60,2026-06-18 22:00
a10,0,16,18,1051.10,0.00,0.00,0.00,374.10,1473.20,0.00,0.00,0.00,4892,30,60,65,60,2026-06-18 22:00
a11,0,48,49,1103.70,0.00,0.00,0.00,337.00,1491.70,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a12,1,22,25,1162.70,1162.70,28.00,5.00,230.50,1422.20,1393.20,0.00,0.00,5243,30,60,65,60,2026-06-18 22:00
a13,1,18,20,1228.60,1228.60,5.00,5.00,137.50,1431.10,1366.10,0.00,0.00,1172,10,20,65,60,2026-06-18 22:00
a14,0,28,28,1238.60,0.00,0.00,0.00,360.20,1659.80,0.00,0.00,0.00,5351,30,60,65,60,2026-06-18 22:00
