Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,227.80,0.00,27.80,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,0,25,30,41.40,0.00,0.00,0.00,157.70,263.10,0.00,0.00,0.00,5397,30,60,65,60,2026-06-18 22:00
a04,1,15,17,89.00,89.00,5.00,32.00,138.70,252.70,227.70,0.00,0.00,832,10,20,65,60,2026-06-18 22:00
a05,1,18,20,94.20,160.10,30.00,5.00,357.90,514.10,518.00,65.90,3.90,1193,10,20,65,60,2026-06-18 22:00
a06,1,20,22,245.40,245.40,5.00,5.00,173.20,471.60,418.60,0.00,0.00,5334,30,60,65,60,2026-06-18 22:00
a07,1,15,17,434.90,434.90,5.00,5.00,151.70,622.60,586.60,0.00,0.00,1110,10,20,65,60,2026-06-18 22:00
a08,0,18,20,460.00,0.00,0.00,0.00,257.20,744.20,0.00,0.00,0.00,917,10,20,65,60,2026-06-18 22:00
a09,1,48,49,606.50,606.50,5.00,5.00,198.50,869.00,805.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a10,0,20,22,827.40,0.00,0.00,0.00,365.90,1262.30,0.00,0.00,0.00,1045,10,20,65,60,2026-06-18 22:00
a11,1,15,17,868.70,868.70,25.00,5.00,286.80,1209.50,1162.60,0.00,0.00,1010,10,20,65,60,2026-06-18 22:00
a12,1,15,17,900.80,900.80,5.00,5.00,242.30,1182.10,1143.10,0.00,0.00,965,10,20,65,60,2026-06-18 22:00
a13,1,15,17,909.30,909.30,45.00,5.00,364.40,1345.70,1273.70,0.00,0.00,930,10,20,65,60,2026-06-18 22:00
a14,1,28,28,918.40,918.40,5.00,27.00,210.50,1197.90,1128.90,0.00,0.00,1193,10,20,65,60,2026-06-18 22:00
a15,0,15,17,921.00,0.00,0.00,0.00,393.80,1378.80,0.00,0.00,0.00,1114,10,20,65,60,2026-06-18 22:00
a16,0,16,18,974.70,0.00,0.00,0.00,304.60,1308.30,0.00,0.00,0.00,1018,10,20,65,60,2026-06-18 22:00
a17,0,22,25,1036.00,0.00,0.00,0.00,363.60,1453.60,0.00,0.00,0.00,1137,10,20,65,60,2026-06-18 22:00
a18,1,22,25,1055.70,1055.70,38.00,27.00,106.80,1206.50,1162.50,0.00,0.00,1023,10,20,65,60,2026-06-18 22:00
a19,0,20,22,1103.60,0.00,0.00,0.00,319.20,1449.80,0.00,0.00,0.00,1199,10,20,65,60,2026-06-18 22:00
a20,1,20,22,1132.30,1162.70,5.00,5.00,334.20,1532.50,1533.20,30.40,0.70,1123,10,20,65,60,2026-06-18 22:00
a21,1,16,18,1256.00,1256.00,5.00,32.00,277.10,1589.10,1533.10,0.00,0.00,5258,30,60,65,60,2026-06-18 22:00
a22,1,25,30,1278.20,1278.20,30.00,5.00,193.50,1512.70,1471.70,0.00,0.00,5116,30,60,65,60,2026-06-18 22:00
a23,0,25,30,1311.20,0.00,0.00,0.00,145.40,1499.60,0.00,0.00,0.00,1161,10,20,65,60,2026-06-18 22:00
a24,0,16,18,1411.50,0.00,0.00,0.00,218.10,1683.60,0.00,0.00,0.00,797,10,20,65,60,2026-06-18 22:00
a25,1,48,49,1517.10,1533.30,5.00,5.00,286.80,1851.90,1820.10,16.20,0.00,5500,30,60,65,60,2026-06-18 22:00
a26,0,16,18,1547.40,0.00,0.00,0.00,388.40,2000.80,0.00,0.00,0.00,1187,10,20,65,60,2026-06-18 22:00
a27,1,20,22,1758.50,1820.20,26.00,5.00,236.30,2044.80,2056.50,61.70,11.70,971,10,20,65,60,2026-06-18 22:00
a28,1,16,18,1808.50,1820.30,5.00,5.00,100.70,1969.20,1921.00,11.80,0.00,795,10,20,65,60,2026-06-18 22:00
a29,1,22,25,2110.70,2110.70,5.00,5.00,193.20,2356.90,2329.80,0.00,0.00,1100,10,20,65,60,2026-06-18 22:00
a30,1,18,20,2115.80,2115.80,5.00,35.00,213.90,2357.70,2329.70,0.00,0.00,4645,30,60,65,60,2026-06-18 22:00
a31,1,25,30,2143.40,2143.40,32.00,5.00,257.80,2471.20,2401.20,0.00,0.00,5453,30,60,65,60,2026-06-18 22:00
a32,0,25,30,2221.70,0.00,0.00,0.00,173.20,2437.90,0.00,0.00,0.00,5140,30,60,65,60,2026-06-18 22:00
a33,1,16,18,2331.40,2331.40,5.00,5.00,274.30,2635.70,2605.70,0.00,0.00,4545,30,60,65,60,2026-06-18 22:00
a34,1,18,20,2395.30,2401.30,26.00,5.00,291.00,2711.30,2692.30,6.00,0.00,4504,30,60,65,60,2026-06-18 22:00
a35,1,15,17,2419.00,2419.00,5.00,28.00,145.20,2601.20,2564.20,0.00,0.00,817,10,20,65,60,2026-06-18 22:00
a36,0,48,49,2478.20,0.00,0.00,0.00,352.70,2866.90,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a37,0,22,25,2563.00,0.00,0.00,0.00,287.00,2901.00,0.00,0.00,0.00,1023,10,20,65,60,2026-06-18 22:00
a38,1,28,28,2725.10,2725.10,30.00,5.00,188.50,2974.60,2913.60,0.00,0.00,5341,30,60,65,60,2026-06-18 22:00
a39,1,20,22,2766.80,2766.80,5.00,5.00,145.30,2939.10,2912.10,0.00,0.00,5373,30,60,65,60,2026-06-18 22:00
a40,0,48,49,2805.90,0.00,0.00,0.00,292.50,3136.40,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a41,0,22,25,2861.70,0.00,0.00,0.00,260.10,3185.80,0.00,0.00,0.00,5071,30,60,65,60,2026-06-18 22:00
a42,1,48,49,3041.50,3041.50,5.00,5.00,146.20,3230.70,3187.70,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a43,0,18,20,3045.60,0.00,0.00,0.00,364.60,3441.20,0.00,0.00,0.00,1161,10,20,65,60,2026-06-18 22:00
a44,0,25,30,3100.10,0.00,0.00,0.00,286.10,3448.20,0.00,0.00,0.00,1152,10,20,65,60,2026-06-18 22:00
a45,0,15,17,3158.30,0.00,0.00,0.00,318.60,3525.90,0.00,0.00,0.00,1116,10,20,65,60,2026-06-18 22:00
a46,1,25,30,3199.10,3199.10,30.00,5.00,181.80,3440.90,3380.90,0.00,0.00,5449,30,60,65,60,2026-06-18 22:00
a47,1,20,22,3200.40,3200.40,5.00,5.00,367.80,3607.20,3568.20,0.00,0.00,4967,30,60,65,60,2026-06-18 22:00
a48,1,16,18,3205.40,3205.40,5.00,32.00,353.80,3595.20,3559.20,0.00,0.00,1030,10,20,65,60,2026-06-18 22:00
a49,0,28,28,3264.30,0.00,0.00,0.00,130.90,3442.20,0.00,0.00,0.00,5472,30,60,65,60,2026-06-18 22:00
a50,0,22,25,3290.00,0.00,0.00,0.00,297.60,3652.60,0.00,0.00,0.00,1081,10,20,65,60,2026-06-18 22:00
a51,0,15,17,3294.70,0.00,0.00,0.00,143.80,3502.50,0.00,0.00,0.00,715,10,20,65,60,2026-06-18 22:00
a52,1,28,28,3377.30,3381.00,30.00,5.00,243.90,3672.20,3624.90,3.70,0.00,5371,30,60,65,60,2026-06-18 22:00
a53,1,25,30,3618.30,3625.00,28.00,5.00,207.80,3851.10,3832.80,6.70,0.00,5153,30,60,65,60,2026-06-18 22:00
a54,1,18,20,3779.70,3779.70,5.00,5.00,167.10,4009.80,3946.80,0.00,0.00,5054,30,60,65,60,2026-06-18 22:00
a55,0,25,30,3913.80,0.00,0.00,0.00,320.80,4295.60,0.00,0.00,0.00,1119,10,20,65,60,2026-06-18 22:00
