Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,0,28,28,219.30,0.00,0.00,0.00,125.30,403.60,0.00,0.00,0.00,5426,30,60,65,60,2026-06-18 22:00
a04,1,20,22,256.40,256.40,5.00,5.00,161.60,482.00,418.00,0.00,0.00,5193,30,60,65,60,2026-06-18 22:00
a05,0,28,28,268.90,0.00,0.00,0.00,300.30,632.20,0.00,0.00,0.00,5375,30,60,65,60,2026-06-18 22:00
a06,1,22,25,314.50,314.50,30.00,5.00,185.30,552.80,499.80,0.00,0.00,5364,30,60,65,60,2026-06-18 22:00
a07,1,28,28,506.30,506.30,5.00,5.00,115.40,688.70,621.70,0.00,0.00,5296,30,60,65,60,2026-06-18 22:00
a08,0,16,18,553.90,0.00,0.00,0.00,195.10,797.00,0.00,0.00,0.00,820,10,20,65,60,2026-06-18 22:00
a09,0,15,17,610.10,0.00,0.00,0.00,228.70,883.80,0.00,0.00,0.00,758,10,20,65,60,2026-06-18 22:00
a10,0,25,30,688.90,0.00,0.00,0.00,249.20,968.10,0.00,0.00,0.00,5125,30,60,65,60,2026-06-18 22:00
a11,0,48,49,725.10,0.00,0.00,0.00,223.40,1016.50,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a12,1,16,18,783.10,783.10,5.00,5.00,342.10,1176.20,1125.20,0.00,0.00,5165,30,60,65,60,2026-06-18 22:00
a13,1,25,30,874.10,874.10,28.00,5.00,374.90,1286.00,1249.00,0.00,0.00,5191,30,60,65,60,2026-06-18 22:00
a14,1,18,20,895.90,895.90,5.00,28.00,184.40,1111.30,1080.30,0.00,0.00,1188,10,20,65,60,2026-06-18 22:00
a15,0,15,17,970.70,0.00,0.00,0.00,231.90,1266.60,0.00,0.00,0.00,1117,10,20,65,60,2026-06-18 22:00
