Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,0,16,18,139.10,0.00,0.00,0.00,339.20,526.30,0.00,0.00,0.00,1002,10,20,65,60,2026-06-18 22:00
a04,1,15,17,204.90,204.90,38.00,5.00,202.00,455.90,406.90,0.00,0.00,863,10,20,65,60,2026-06-18 22:00
a05,0,48,49,358.10,0.00,0.00,0.00,236.40,632.50,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a06,1,28,28,365.40,365.40,5.00,5.00,154.70,569.10,520.10,0.00,0.00,5430,30,60,65,60,2026-06-18 22:00
a07,1,22,25,397.10,407.00,38.00,5.00,306.60,765.70,713.60,9.90,0.00,5074,30,60,65,60,2026-06-18 22:00
a08,0,48,49,616.20,0.00,0.00,0.00,132.40,783.60,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a09,1,28,28,624.30,624.30,5.00,5.00,141.60,811.90,765.90,0.00,0.00,5493,30,60,65,60,2026-06-18 22:00
a10,0,25,30,665.50,0.00,0.00,0.00,172.50,873.00,0.00,0.00,0.00,5250,30,60,65,60,2026-06-18 22:00
a11,1,28,28,713.60,766.00,5.00,5.00,175.30,943.90,941.30,52.40,0.00,5425,30,60,65,60,2026-06-18 22:00
a12,0,48,49,729.30,0.00,0.00,0.00,319.30,1084.60,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a13,0,48,49,730.50,0.00,0.00,0.00,328.90,1124.40,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a14,0,48,49,754.20,0.00,0.00,0.00,209.80,1022.00,0.00,0.00,0.00,1200,10,20,65,60,2026-06-18 22:00
a15,1,16,18,889.90,889.90,38.00,5.00,168.20,1087.10,1058.10,0.00,0.00,4366,30,60,65,60,2026-06-18 22:00
a16,1,25,30,937.30,941.40,5.00,5.00,133.90,1129.20,1075.30,4.10,0.00,5095,30,60,65,60,2026-06-18 22:00
a17,1,28,28,1265.60,1265.60,32.00,5.00,388.00,1708.60,1653.60,0.00,0.00,5476,30,60,65,60,2026-06-18 22:00
a18,1,15,17,1268.80,1268.80,5.00,5.00,207.10,1539.90,1475.90,0.00,0.00,832,10,20,65,60,2026-06-18 22:00
a19,0,48,49,1429.60,0.00,0.00,0.00,345.30,1830.90,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a20,1,16,18,1510.80,1510.80,5.00,5.00,224.60,1794.40,1749.10,0.00,0.00,1039,10,20,65,60,2026-06-18 22:00
a21,1,22,25,1532.50,1532.50,5.00,28.00,216.50,1789.00,1749.00,0.00,0.00,5309,30,60,65,60,2026-06-18 22:00
a22,0,22,25,1558.70,0.00,0.00,0.00,334.00,1921.70,0.00,0.00,0.00,5062,30,60,65,60,2026-06-18 22:00
a23,0,15,17,1573.50,0.00,0.00,0.00,309.70,1943.20,0.00,0.00,0.00,874,10,20,65,60,2026-06-18 22:00
a24,1,28,28,1685.80,1685.80,32.00,5.00,242.20,1976.00,1928.00,0.00,0.00,5463,30,60,65,60,2026-06-18 22:00
a25,1,15,17,1717.40,1749.20,5.00,5.00,247.40,2024.80,1996.60,31.80,0.00,795,10,20,65,60,2026-06-18 22:00
a26,1,20,22,1787.20,1787.20,5.00,27.00,201.60,2031.80,1988.80,0.00,0.00,1175,10,20,65,60,2026-06-18 22:00
a27,0,28,28,1890.90,0.00,0.00,0.00,395.50,2315.40,0.00,0.00,0.00,5385,30,60,65,60,2026-06-18 22:00
a28,1,28,28,1927.40,1928.10,30.00,5.00,134.50,2126.90,2062.60,0.70,0.00,5388,30,60,65,60,2026-06-18 22:00
a29,0,28,28,1999.50,0.00,0.00,0.00,331.80,2390.30,0.00,0.00,0.00,1170,10,20,65,60,2026-06-18 22:00
a30,1,28,28,2044.70,2062.70,5.00,5.00,158.20,2260.90,2220.90,18.00,0.00,5450,30,60,65,60,2026-06-18 22:00
a31,1,48,49,2216.60,2221.00,5.00,5.00,257.90,2519.50,2478.90,4.40,0.00,5500,30,60,65,60,2026-06-18 22:00
a32,0,22,25,2384.30,0.00,0.00,0.00,340.50,2767.80,0.00,0.00,0.00,5257,30,60,65,60,2026-06-18 22:00
