Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,0,25,30,96.60,0.00,0.00,0.00,292.00,438.60,0.00,0.00,0.00,5112,30,60,65,60,2026-06-18 22:00
a04,0,16,18,107.50,0.00,0.00,0.00,381.20,512.70,0.00,0.00,0.00,1001,10,20,65,60,2026-06-18 22:00
a05,1,48,49,275.40,275.40,5.00,5.00,270.20,576.60,545.60,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a06,0,15,17,329.10,0.00,0.00,0.00,299.40,668.50,0.00,0.00,0.00,826,10,20,65,60,2026-06-18 22:00
a07,0,25,30,388.20,0.00,0.00,0.00,227.00,678.20,0.00,0.00,0.00,1182,10,20,65,60,2026-06-18 22:00
a08,0,25,30,707.20,0.00,0.00,0.00,232.70,963.90,0.00,0.00,0.00,5287,30,60,65,60,2026-06-18 22:00
a09,0,48,49,717.40,0.00,0.00,0.00,325.60,1092.00,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a10,1,28,28,727.60,727.60,28.00,5.00,164.20,938.80,891.80,0.00,0.00,5463,30,60,65,60,2026-06-18 22:00
a11,1,18,20,747.30,747.30,5.00,5.00,142.20,960.50,889.50,0.00,0.00,997,10,20,65,60,2026-06-18 22:00
a12,0,28,28,830.60,0.00,0.00,0.00,153.80,1043.40,0.00,0.00,0.00,5348,30,60,65,60,2026-06-18 22:00
a13,1,28,28,876.90,891.90,32.00,5.00,135.60,1057.50,1027.50,15.00,0.00,5437,30,60,65,60,2026-06-18 22:00
a14,0,48,49,925.00,0.00,0.00,0.00,341.50,1316.50,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a15,1,22,25,1000.10,1000.10,5.00,5.00,209.40,1235.50,1209.50,0.00,0.00,5453,30,60,65,60,2026-06-18 22:00
