Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,0,28,28,18.90,0.00,0.00,0.00,201.80,256.70,0.00,0.00,0.00,5371,30,60,65,60,2026-06-18 22:00
a04,0,18,20,57.70,0.00,0.00,0.00,151.50,244.20,0.00,0.00,0.00,1027,10,20,65,60,2026-06-18 22:00
a05,0,20,22,188.20,0.00,0.00,0.00,309.50,525.70,0.00,0.00,0.00,4861,30,60,65,60,2026-06-18 22:00
a06,0,16,18,197.10,0.00,0.00,0.00,326.30,588.40,0.00,0.00,0.00,5028,30,60,65,60,2026-06-18 22:00
a07,0,15,17,374.70,0.00,0.00,0.00,161.80,595.50,0.00,0.00,0.00,1145,10,20,65,60,2026-06-18 22:00
a08,0,22,25,578.10,0.00,0.00,0.00,271.60,895.70,0.00,0.00,0.00,5144,30,60,65,60,2026-06-18 22:00
a09,0,28,28,580.70,0.00,0.00,0.00,209.10,820.80,0.00,0.00,0.00,5478,30,60,65,60,2026-06-18 22:00
a10,0,15,17,678.20,0.00,0.00,0.00,360.70,1105.90,0.00,0.00,0.00,4932,30,60,65,60,2026-06-18 22:00
a11,0,28,28,713.30,0.00,0.00,0.00,259.20,1033.50,0.00,0.00,0.00,1187,10,20,65,60,2026-06-18 22:00
a12,0,28,28,722.00,0.00,0.00,0.00,143.70,914.70,0.00,0.00,0.00,5292,30,60,65,60,2026-06-18 22:00
a13,1,22,25,819.90,819.90,5.00,5.00,325.60,1209.50,1145.50,0.00,0.00,5106,30,60,65,60,2026-06-18 22:00
a14,0,48,49,944.90,0.00,0.00,0.00,363.50,1366.40,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a15,0,28,28,1014.00,0.00,0.00,0.00,267.40,1347.40,0.00,0.00,0.00,5288,30,60,65,60,2026-06-18 22:00
