Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,0,28,28,1.20,0.00,0.00,0.00,138.20,178.40,0.00,0.00,0.00,5448,30,60,65,60,2026-06-18 22:00
a04,0,28,28,157.80,0.00,0.00,0.00,286.50,489.30,0.00,0.00,0.00,5436,30,60,65,60,2026-06-18 22:00
a05,0,48,49,252.00,0.00,0.00,0.00,396.70,687.70,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a06,1,20,22,280.70,280.70,5.00,5.00,172.20,499.90,452.90,0.00,0.00,916,10,20,65,60,2026-06-18 22:00
a07,1,28,28,282.70,282.70,30.00,5.00,163.20,509.90,445.90,0.00,0.00,5439,30,60,65,60,2026-06-18 22:00
a08,0,48,49,348.80,0.00,0.00,0.00,364.00,777.80,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a09,1,18,20,558.20,558.20,5.00,5.00,155.80,772.00,714.00,0.00,0.00,1037,10,20,65,60,2026-06-18 22:00
a10,1,28,28,612.00,618.80,28.00,27.00,186.90,855.90,805.70,6.80,0.00,5383,30,60,65,60,2026-06-18 22:00
a11,1,15,17,618.70,618.70,32.00,5.00,298.10,958.80,933.30,0.00,0.00,879,10,20,65,60,2026-06-18 22:00
a12,0,20,22,675.20,0.00,0.00,0.00,315.00,1046.20,0.00,0.00,0.00,1005,10,20,65,60,2026-06-18 22:00
a13,1,18,20,696.00,714.10,5.00,5.00,119.20,883.20,833.30,18.10,0.00,5235,30,60,65,60,2026-06-18 22:00
a14,1,28,28,725.00,805.80,32.00,27.00,127.40,903.40,933.20,80.80,29.80,5368,30,60,65,60,2026-06-18 22:00
a15,0,25,30,746.30,0.00,0.00,0.00,341.30,1144.60,0.00,0.00,0.00,5234,30,60,65,60,2026-06-18 22:00
