Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,0,48,49,61.30,0.00,0.00,0.00,275.10,375.40,0.00,0.00,0.00,1200,10,20,65,60,2026-06-18 22:00
a04,0,22,25,72.00,0.00,0.00,0.00,363.90,479.90,0.00,0.00,0.00,5293,30,60,65,60,2026-06-18 22:00
a05,1,18,20,200.10,200.10,30.00,5.00,170.20,414.30,370.30,0.00,0.00,1122,10,20,65,60,2026-06-18 22:00
a06,1,18,20,248.00,248.00,5.00,5.00,247.70,547.70,495.70,0.00,0.00,4506,30,60,65,60,2026-06-18 22:00
a07,1,22,25,322.60,370.40,28.00,5.00,393.20,785.80,763.60,47.80,0.00,1053,10,20,65,60,2026-06-18 22:00
a08,1,15,17,615.80,615.80,5.00,5.00,195.60,873.40,811.40,0.00,0.00,1060,10,20,65,60,2026-06-18 22:00
a09,0,48,49,629.40,0.00,0.00,0.00,249.70,928.10,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a10,0,22,25,729.70,0.00,0.00,0.00,318.90,1081.60,0.00,0.00,0.00,994,10,20,65,60,2026-06-18 22:00
a11,1,25,30,811.00,811.00,25.00,5.00,151.60,998.60,962.60,0.00,0.00,5278,30,60,65,60,2026-06-18 22:00
a12,0,18,20,925.60,0.00,0.00,0.00,159.30,1154.90,0.00,0.00,0.00,1174,10,20,65,60,2026-06-18 22:00
a13,1,48,49,943.50,962.70,5.00,5.00,256.90,1256.40,1219.60,19.20,0.00,5500,30,60,65,60,2026-06-18 22:00
a14,0,15,17,1017.30,0.00,0.00,0.00,137.90,1212.20,0.00,0.00,0.00,1109,10,20,65,60,2026-06-18 22:00
a15,1,16,18,1263.40,1263.40,5.00,5.00,126.90,1460.30,1390.30,0.00,0.00,4879,30,60,65,60,2026-06-18 22:00
a16,1,25,30,1349.40,1349.40,30.00,5.00,215.90,1630.30,1565.30,0.00,0.00,5288,30,60,65,60,2026-06-18 22:00
a17,0,16,18,1357.80,0.00,0.00,0.00,259.40,1669.20,0.00,0.00,0.00,788,10,20,65,60,2026-06-18 22:00
a18,0,18,20,1435.90,0.00,0.00,0.00,134.60,1629.50,0.00,0.00,0.00,1196,10,20,65,60,2026-06-18 22:00
a19,1,18,20,1482.00,1482.00,5.00,5.00,349.90,1861.90,1831.90,0.00,0.00,1058,10,20,65,60,2026-06-18 22:00
a20,1,20,22,1528.90,1528.90,5.00,30.00,169.90,1750.80,1698.80,0.00,0.00,4739,30,60,65,60,2026-06-18 22:00
a21,1,22,25,1649.90,1649.90,30.00,5.00,142.10,1836.00,1792.00,0.00,0.00,5155,30,60,65,60,2026-06-18 22:00
a22,0,48,49,1808.00,0.00,0.00,0.00,363.00,2211.00,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a23,0,48,49,1848.20,0.00,0.00,0.00,327.50,2240.70,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a24,1,18,20,1896.50,1896.50,38.00,5.00,357.00,2315.50,2253.50,0.00,0.00,1156,10,20,65,60,2026-06-18 22:00
a25,1,25,30,2063.20,2063.20,5.00,5.00,112.90,2235.10,2176.10,0.00,0.00,5486,30,60,65,60,2026-06-18 22:00
a26,1,28,28,2165.00,2198.30,5.00,27.00,131.50,2345.50,2329.80,33.30,0.00,5309,30,60,65,60,2026-06-18 22:00
a27,0,18,20,2169.80,0.00,0.00,0.00,396.70,2638.50,0.00,0.00,0.00,854,10,20,65,60,2026-06-18 22:00
a28,0,25,30,2170.50,0.00,0.00,0.00,139.20,2335.70,0.00,0.00,0.00,1096,10,20,65,60,2026-06-18 22:00
a29,1,15,17,2198.20,2198.20,5.00,5.00,396.60,2652.80,2594.80,0.00,0.00,1116,10,20,65,60,2026-06-18 22:00
a30,1,22,25,2246.20,2253.60,38.00,5.00,272.00,2579.20,2572.60,7.40,0.00,5050,30,60,65,60,2026-06-18 22:00
a31,1,15,17,2363.70,2363.70,5.00,27.00,105.80,2526.50,2469.50,0.00,0.00,878,10,20,65,60,2026-06-18 22:00
a32,1,16,18,2376.90,2376.90,25.00,35.00,195.60,2616.50,2572.50,0.00,0.00,1160,10,20,65,60,2026-06-18 22:00
