Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,0,22,25,32.70,0.00,0.00,0.00,295.10,352.80,0.00,0.00,0.00,5314,30,60,65,60,2026-06-18 22:00
a04,0,16,18,201.10,0.00,0.00,0.00,196.20,450.30,0.00,0.00,0.00,990,10,20,65,60,2026-06-18 22:00
a05,1,28,28,221.30,221.30,28.00,5.00,335.30,598.60,569.30,0.00,0.00,5378,30,60,65,60,2026-06-18 22:00
a06,0,25,30,263.50,0.00,0.00,0.00,298.30,586.80,0.00,0.00,0.00,5095,30,60,65,60,2026-06-18 22:00
a07,1,18,20,286.60,286.60,5.00,5.00,259.70,570.30,569.20,0.00,0.00,5333,30,60,65,60,2026-06-18 22:00
a08,1,15,17,296.60,296.60,5.00,30.00,272.50,604.10,569.10,0.00,0.00,5160,30,60,65,60,2026-06-18 22:00
a09,0,25,30,387.40,0.00,0.00,0.00,327.10,765.50,0.00,0.00,0.00,1125,10,20,65,60,2026-06-18 22:00
a10,0,25,30,421.20,0.00,0.00,0.00,215.50,707.70,0.00,0.00,0.00,1182,10,20,65,60,2026-06-18 22:00
a11,1,22,25,606.00,606.00,25.00,5.00,244.40,882.40,850.40,0.00,0.00,5087,30,60,65,60,2026-06-18 22:00
a12,1,15,17,651.40,651.40,5.00,5.00,129.20,829.60,780.60,0.00,0.00,998,10,20,65,60,2026-06-18 22:00
a13,0,20,22,834.60,0.00,0.00,0.00,383.00,1255.60,0.00,0.00,0.00,932,10,20,65,60,2026-06-18 22:00
a14,0,18,20,1034.60,0.00,0.00,0.00,363.90,1468.50,0.00,0.00,0.00,1040,10,20,65,60,2026-06-18 22:00
a15,0,15,17,1070.80,0.00,0.00,0.00,373.40,1483.20,0.00,0.00,0.00,986,10,20,65,60,2026-06-18 22:00
a16,0,15,17,1080.70,0.00,0.00,0.00,319.90,1437.60,0.00,0.00,0.00,1036,10,20,65,60,2026-06-18 22:00
a17,0,48,49,1142.60,0.00,0.00,0.00,277.10,1482.70,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a18,1,48,49,1148.70,1148.70,5.00,5.00,130.80,1336.50,1279.50,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a19,1,20,22,1430.30,1430.30,5.00,5.00,316.30,1798.60,1790.10,0.00,0.00,5285,30,60,65,60,2026-06-18 22:00
a20,1,28,28,1551.80,1551.80,30.00,5.00,135.30,1731.10,1687.10,0.00,0.00,5338,30,60,65,60,2026-06-18 22:00
a21,1,16,18,1563.10,1563.10,5.00,32.00,226.90,1837.00,1790.00,0.00,0.00,1119,10,20,65,60,2026-06-18 22:00
a22,1,28,28,1673.90,1687.20,32.00,5.00,207.90,1943.80,1895.10,13.30,0.00,5421,30,60,65,60,2026-06-18 22:00
a23,0,22,25,1684.50,0.00,0.00,0.00,300.40,2055.90,0.00,0.00,0.00,4956,30,60,65,60,2026-06-18 22:00
a24,1,15,17,1777.40,1829.80,5.00,35.00,199.40,2043.80,2029.20,52.40,0.00,732,10,20,65,60,2026-06-18 22:00
a25,1,22,25,1829.70,1829.70,5.00,5.00,381.70,2250.40,2211.40,0.00,0.00,5439,30,60,65,60,2026-06-18 22:00
a26,1,22,25,1922.20,1922.20,32.00,5.00,212.10,2199.30,2134.30,0.00,0.00,4969,30,60,65,60,2026-06-18 22:00
a27,1,15,17,1941.30,1941.30,25.00,35.00,141.40,2147.70,2082.70,0.00,0.00,790,10,20,65,60,2026-06-18 22:00
