Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,0,28,28,15.10,0.00,0.00,0.00,109.50,158.60,0.00,0.00,0.00,1155,10,20,65,60,2026-06-18 22:00
a04,1,28,28,134.80,160.10,30.00,5.00,110.50,299.30,270.60,25.30,0.00,5408,30,60,65,60,2026-06-18 22:00
a05,0,25,30,181.50,0.00,0.00,0.00,386.60,606.10,0.00,0.00,0.00,5268,30,60,65,60,2026-06-18 22:00
a06,1,22,25,272.10,272.10,5.00,5.00,300.50,621.60,592.90,0.00,0.00,5183,30,60,65,60,2026-06-18 22:00
a07,0,15,17,326.70,0.00,0.00,0.00,309.80,693.50,0.00,0.00,0.00,812,10,20,65,60,2026-06-18 22:00
a08,1,25,30,366.60,366.60,32.00,5.00,193.00,618.60,559.60,0.00,0.00,5093,30,60,65,60,2026-06-18 22:00
a09,1,18,20,369.00,369.00,5.00,35.00,223.80,636.80,592.80,0.00,0.00,4591,30,60,65,60,2026-06-18 22:00
a10,0,22,25,519.70,0.00,0.00,0.00,267.20,813.90,0.00,0.00,0.00,1101,10,20,65,60,2026-06-18 22:00
a11,1,22,25,524.10,559.70,32.00,5.00,212.40,798.50,772.10,35.60,0.00,5150,30,60,65,60,2026-06-18 22:00
a12,1,15,17,659.00,659.00,5.00,5.00,197.80,892.80,856.80,0.00,0.00,5353,30,60,65,60,2026-06-18 22:00
a13,0,48,49,884.60,0.00,0.00,0.00,387.10,1337.70,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a14,1,16,18,1031.70,1031.70,5.00,5.00,389.80,1472.50,1459.80,0.00,0.00,997,10,20,65,60,2026-06-18 22:00
a15,0,48,49,1041.30,0.00,0.00,0.00,321.50,1424.80,0.00,0.00,0.00,1200,10,20,65,60,2026-06-18 22:00
a16,1,22,25,1076.10,1076.10,5.00,28.00,383.60,1506.70,1459.70,0.00,0.00,4967,30,60,65,60,2026-06-18 22:00
a17,0,20,22,1168.30,0.00,0.00,0.00,180.10,1413.40,0.00,0.00,0.00,1121,10,20,65,60,2026-06-18 22:00
a18,1,28,28,1300.40,1300.40,32.00,5.00,202.80,1558.20,1503.20,0.00,0.00,5304,30,60,65,60,2026-06-18 22:00
a19,0,22,25,1358.80,0.00,0.00,0.00,199.10,1593.90,0.00,0.00,0.00,1022,10,20,65,60,2026-06-18 22:00
a20,0,25,30,1384.50,0.00,0.00,0.00,395.80,1806.30,0.00,0.00,0.00,5157,30,60,65,60,2026-06-18 22:00
a21,1,18,20,1495.70,1495.70,5.00,5.00,219.80,1750.50,1715.50,0.00,0.00,983,10,20,65,60,2026-06-18 22:00
a22,1,18,20,1501.20,1501.20,5.00,30.00,167.40,1712.60,1668.60,0.00,0.00,877,10,20,65,60,2026-06-18 22:00
a23,1,28,28,1532.10,1532.10,32.00,5.00,284.40,1863.50,1816.50,0.00,0.00,5372,30,60,65,60,2026-06-18 22:00
a24,0,48,49,1587.20,0.00,0.00,0.00,372.40,1995.60,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a25,0,48,49,1678.40,0.00,0.00,0.00,243.80,1956.20,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a26,0,25,30,1679.70,0.00,0.00,0.00,108.40,1856.10,0.00,0.00,0.00,1166,10,20,65,60,2026-06-18 22:00
a27,1,22,25,1733.00,1733.00,5.00,5.00,145.70,1917.70,1878.70,0.00,0.00,1070,10,20,65,60,2026-06-18 22:00
a28,0,28,28,1789.90,0.00,0.00,0.00,331.90,2159.80,0.00,0.00,0.00,1185,10,20,65,60,2026-06-18 22:00
a29,1,25,30,1867.40,1867.40,32.00,5.00,216.90,2146.30,2084.30,0.00,0.00,5291,30,60,65,60,2026-06-18 22:00
a30,1,15,17,1873.00,1878.80,5.00,5.00,298.30,2227.30,2177.10,5.80,0.00,4546,30,60,65,60,2026-06-18 22:00
a31,1,16,18,2156.30,2156.30,25.00,5.00,252.40,2457.70,2408.70,0.00,0.00,813,10,20,65,60,2026-06-18 22:00
a32,1,15,17,2297.90,2297.90,5.00,5.00,304.60,2661.50,2602.50,0.00,0.00,817,10,20,65,60,2026-06-18 22:00
a33,1,28,28,2473.70,2473.70,30.00,5.00,221.00,2762.70,2694.70,0.00,0.00,5361,30,60,65,60,2026-06-18 22:00
a34,0,15,17,2663.50,0.00,0.00,0.00,232.70,2964.20,0.00,0.00,0.00,726,10,20,65,60,2026-06-18 22:00
a35,1,25,30,2685.90,2694.80,30.00,5.00,263.30,2974.20,2958.10,8.90,0.00,5089,30,60,65,60,2026-06-18 22:00
a36,1,20,22,2691.60,2692.70,5.00,32.00,273.40,2990.00,2966.10,1.10,0.00,1187,10,20,65,60,2026-06-18 22:00
a37,1,20,22,2692.60,2692.60,5.00,5.00,363.40,3091.00,3056.00,0.00,0.00,1138,10,20,65,60,2026-06-18 22:00
