Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,1,28,28,200.40,200.40,30.00,5.00,161.60,420.00,362.00,0.00,0.00,1198,10,20,65,60,2026-06-18 22:00
a04,1,20,22,269.00,269.00,5.00,5.00,300.00,618.00,569.00,0.00,0.00,1135,10,20,65,60,2026-06-18 22:00
a05,0,25,30,434.30,0.00,0.00,0.00,342.90,843.20,0.00,0.00,0.00,5149,30,60,65,60,2026-06-18 22:00
a06,1,28,28,445.70,445.70,30.00,5.00,262.80,740.50,708.50,0.00,0.00,5362,30,60,65,60,2026-06-18 22:00
a07,0,16,18,474.30,0.00,0.00,0.00,196.50,720.80,0.00,0.00,0.00,971,10,20,65,60,2026-06-18 22:00
a08,1,16,18,533.80,569.10,5.00,5.00,309.80,903.60,878.90,35.30,0.00,1070,10,20,65,60,2026-06-18 22:00
a09,1,15,17,620.10,620.10,5.00,28.00,249.30,902.40,869.40,0.00,0.00,878,10,20,65,60,2026-06-18 22:00
a10,1,25,30,689.80,708.60,35.00,5.00,275.30,1008.10,983.90,18.80,0.00,5330,30,60,65,60,2026-06-18 22:00
a11,0,48,49,711.90,0.00,0.00,0.00,299.00,1078.90,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a12,0,16,18,774.10,0.00,0.00,0.00,293.50,1111.60,0.00,0.00,0.00,1022,10,20,65,60,2026-06-18 22:00
a13,1,25,30,853.50,879.00,5.00,5.00,329.30,1254.80,1208.30,25.50,0.00,5434,30,60,65,60,2026-06-18 22:00
a14,0,16,18,970.80,0.00,0.00,0.00,383.90,1422.70,0.00,0.00,0.00,952,10,20,65,60,2026-06-18 22:00
a15,0,18,20,972.80,0.00,0.00,0.00,305.70,1337.50,0.00,0.00,0.00,1017,10,20,65,60,2026-06-18 22:00
a16,1,25,30,974.90,984.00,35.00,5.00,184.90,1219.80,1168.90,9.10,0.00,5378,30,60,65,60,2026-06-18 22:00
a17,0,25,30,1161.90,0.00,0.00,0.00,371.00,1597.90,0.00,0.00,0.00,1143,10,20,65,60,2026-06-18 22:00
a18,1,28,28,1303.70,1303.70,5.00,5.00,173.60,1505.30,1477.30,0.00,0.00,5324,30,60,65,60,2026-06-18 22:00
a19,1,20,22,1351.80,1351.80,38.00,5.00,271.40,1685.20,1623.20,0.00,0.00,1008,10,20,65,60,2026-06-18 22:00
a20,1,18,20,1483.90,1483.90,5.00,5.00,279.70,1827.60,1763.60,0.00,0.00,979,10,20,65,60,2026-06-18 22:00
a21,1,22,25,1548.80,1548.80,5.00,30.00,184.20,1800.00,1733.00,0.00,0.00,1057,10,20,65,60,2026-06-18 22:00
a22,1,15,17,1550.50,1623.30,32.00,5.00,331.80,1953.30,1955.10,72.80,1.80,1052,10,20,65,60,2026-06-18 22:00
