Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,0,16,18,277.50,0.00,0.00,0.00,280.20,610.70,0.00,0.00,0.00,782,10,20,65,60,2026-06-18 22:00
a04,1,16,18,281.90,281.90,5.00,5.00,192.70,504.60,474.60,0.00,0.00,4316,30,60,65,60,2026-06-18 22:00
a05,0,22,25,305.80,0.00,0.00,0.00,355.60,706.40,0.00,0.00,0.00,1084,10,20,65,60,2026-06-18 22:00
a06,1,28,28,309.80,309.80,26.00,5.00,386.80,758.60,696.60,0.00,0.00,5483,30,60,65,60,2026-06-18 22:00
a07,1,16,18,504.00,504.00,5.00,5.00,188.80,754.80,692.80,0.00,0.00,1155,10,20,65,60,2026-06-18 22:00
a08,1,16,18,570.00,570.00,5.00,28.00,106.50,744.50,676.50,0.00,0.00,4224,30,60,65,60,2026-06-18 22:00
a09,0,28,28,666.60,0.00,0.00,0.00,326.60,1065.20,0.00,0.00,0.00,5429,30,60,65,60,2026-06-18 22:00
a10,0,15,17,672.70,0.00,0.00,0.00,100.50,836.20,0.00,0.00,0.00,873,10,20,65,60,2026-06-18 22:00
a11,0,48,49,691.70,0.00,0.00,0.00,370.40,1123.10,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a12,1,16,18,742.50,742.50,5.00,5.00,378.40,1186.90,1120.90,0.00,0.00,808,10,20,65,60,2026-06-18 22:00
a13,1,16,18,810.90,810.90,5.00,28.00,104.40,972.30,915.30,0.00,0.00,1148,10,20,65,60,2026-06-18 22:00
a14,1,25,30,878.00,878.00,26.00,5.00,194.80,1143.80,1072.80,0.00,0.00,5373,30,60,65,60,2026-06-18 22:00
a15,0,20,22,901.70,0.00,0.00,0.00,296.80,1240.50,0.00,0.00,0.00,1157,10,20,65,60,2026-06-18 22:00
