Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,0,28,28,27.90,0.00,0.00,0.00,375.20,432.10,0.00,0.00,0.00,5377,30,60,65,60,2026-06-18 22:00
a04,0,48,49,162.40,0.00,0.00,0.00,326.50,513.90,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a05,1,28,28,185.90,185.90,32.00,5.00,153.60,365.50,339.50,0.00,0.00,5291,30,60,65,60,2026-06-18 22:00
a06,1,22,25,245.50,245.50,5.00,5.00,174.60,484.10,420.10,0.00,0.00,5061,30,60,65,60,2026-06-18 22:00
a07,0,22,25,361.30,0.00,0.00,0.00,353.90,767.20,0.00,0.00,0.00,4902,30,60,65,60,2026-06-18 22:00
a08,1,48,49,363.60,420.20,5.00,5.00,144.50,573.10,564.70,56.60,0.00,5500,30,60,65,60,2026-06-18 22:00
a09,0,28,28,378.90,0.00,0.00,0.00,362.60,792.50,0.00,0.00,0.00,5460,30,60,65,60,2026-06-18 22:00
a10,0,28,28,469.90,0.00,0.00,0.00,399.70,912.60,0.00,0.00,0.00,1142,10,20,65,60,2026-06-18 22:00
a11,0,25,30,530.70,0.00,0.00,0.00,284.30,844.00,0.00,0.00,0.00,1110,10,20,65,60,2026-06-18 22:00
a12,1,15,17,580.40,580.40,5.00,5.00,123.00,749.40,737.30,0.00,0.00,1047,10,20,65,60,2026-06-18 22:00
a13,1,28,28,593.70,593.70,5.00,27.00,143.50,784.20,737.20,0.00,0.00,5409,30,60,65,60,2026-06-18 22:00
a14,1,20,22,597.90,597.90,38.00,5.00,391.80,1051.70,989.70,0.00,0.00,5299,30,60,65,60,2026-06-18 22:00
a15,1,18,20,749.70,749.70,30.00,32.00,133.00,951.70,882.70,0.00,0.00,914,10,20,65,60,2026-06-18 22:00
a16,1,20,22,776.30,776.30,5.00,5.00,318.10,1134.40,1094.40,0.00,0.00,5184,30,60,65,60,2026-06-18 22:00
a17,1,25,30,1132.50,1132.50,35.00,5.00,282.20,1481.70,1414.70,0.00,0.00,5470,30,60,65,60,2026-06-18 22:00
a18,0,28,28,1169.20,0.00,0.00,0.00,133.20,1357.40,0.00,0.00,0.00,5379,30,60,65,60,2026-06-18 22:00
a19,1,25,30,1223.10,1223.10,5.00,5.00,115.90,1387.00,1339.00,0.00,0.00,1200,10,20,65,60,2026-06-18 22:00
a20,0,48,49,1273.20,0.00,0.00,0.00,351.90,1679.10,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a21,1,48,49,1500.10,1500.10,5.00,5.00,247.00,1790.10,1747.10,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a22,0,18,20,1546.50,0.00,0.00,0.00,390.00,1969.50,0.00,0.00,0.00,1040,10,20,65,60,2026-06-18 22:00
a23,0,22,25,1673.40,0.00,0.00,0.00,351.00,2050.40,0.00,0.00,0.00,5208,30,60,65,60,2026-06-18 22:00
a24,0,16,18,1697.30,0.00,0.00,0.00,382.30,2121.60,0.00,0.00,0.00,1133,10,20,65,60,2026-06-18 22:00
a25,1,48,49,1846.50,1846.50,5.00,5.00,197.10,2076.60,2043.60,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a26,0,25,30,1853.30,0.00,0.00,0.00,364.70,2279.00,0.00,0.00,0.00,1130,10,20,65,60,2026-06-18 22:00
a27,0,16,18,1924.80,0.00,0.00,0.00,110.30,2093.10,0.00,0.00,0.00,1153,10,20,65,60,2026-06-18 22:00
