Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,271.10,0.00,71.10,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,0,15,17,10.60,0.00,0.00,0.00,357.20,392.80,0.00,0.00,0.00,1104,10,20,65,60,2026-06-18 22:00
a04,1,20,22,11.50,11.50,5.00,32.00,259.50,331.00,271.00,0.00,0.00,5469,30,60,65,60,2026-06-18 22:00
a05,0,15,17,44.30,0.00,0.00,0.00,200.00,312.30,0.00,0.00,0.00,1090,10,20,65,60,2026-06-18 22:00
a06,1,15,17,112.90,160.10,30.00,5.00,142.10,296.00,302.20,47.20,6.20,980,10,20,65,60,2026-06-18 22:00
a07,0,22,25,527.10,0.00,0.00,0.00,350.40,905.50,0.00,0.00,0.00,990,10,20,65,60,2026-06-18 22:00
a08,1,18,20,609.70,609.70,30.00,5.00,233.30,901.00,859.50,0.00,0.00,932,10,20,65,60,2026-06-18 22:00
a09,1,20,22,642.00,642.00,30.00,30.00,217.40,884.40,859.40,0.00,0.00,1116,10,20,65,60,2026-06-18 22:00
a10,1,16,18,673.20,673.20,5.00,5.00,352.30,1050.50,1025.50,0.00,0.00,962,10,20,65,60,2026-06-18 22:00
a11,0,48,49,757.60,0.00,0.00,0.00,140.80,964.40,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a12,1,20,22,763.80,763.80,5.00,28.00,142.70,937.50,906.50,0.00,0.00,5492,30,60,65,60,2026-06-18 22:00
