Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000,0,20,65,60,2026-06-18 22:00
a03,0,28,28,1.40,0.00,0.00,0.00,118.50,183.90,0.00,0.00,0.00,1147,10,20,65,60,2026-06-18 22:00
a04,1,18,20,123.40,160.10,30.00,5.00,395.20,563.60,555.30,36.70,0.00,865,10,20,65,60,2026-06-18 22:00
a05,1,16,18,215.40,215.40,25.00,30.00,184.90,458.30,400.30,0.00,0.00,5261,30,60,65,60,2026-06-18 22:00
a06,1,15,17,224.00,224.00,5.00,5.00,331.30,594.30,580.00,0.00,0.00,5487,30,60,65,60,2026-06-18 22:00
a07,1,15,17,350.00,350.00,5.00,27.00,229.90,610.90,579.90,0.00,0.00,951,10,20,65,60,2026-06-18 22:00
a08,0,48,49,451.40,0.00,0.00,0.00,251.20,766.60,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a09,0,15,17,455.80,0.00,0.00,0.00,336.70,820.50,0.00,0.00,0.00,1141,10,20,65,60,2026-06-18 22:00
a10,0,16,18,645.90,0.00,0.00,0.00,128.50,836.40,0.00,0.00,0.00,921,10,20,65,60,2026-06-18 22:00
a11,1,16,18,655.90,655.90,5.00,5.00,256.90,979.80,912.80,0.00,0.00,1000,10,20,65,60,2026-06-18 22:00
a12,1,28,28,705.10,705.10,28.00,5.00,306.30,1058.40,1011.40,0.00,0.00,5488,30,60,65,60,2026-06-18 22:00
a13,1,18,20,736.10,736.10,5.00,28.00,162.80,927.90,898.90,0.00,0.00,4673,30,60,65,60,2026-06-18 22:00
a14,0,48,49,839.70,0.00,0.00,0.00,116.10,1022.80,0.00,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a15,0,15,17,862.90,0.00,0.00,0.00,247.70,1136.60,0.00,0.00,0.00,1042,10,20,65,60,2026-06-18 22:00
a16,0,28,28,905.70,0.00,0.00,0.00,248.80,1218.50,0.00,0.00,0.00,5321,30,60,65,60,2026-06-18 22:00
a17,0,25,30,949.30,0.00,0.00,0.00,177.20,1175.50,0.00,0.00,0.00,5184,30,60,65,60,2026-06-18 22:00
a18,1,48,49,1048.50,1048.50,5.00,5.00,355.60,1466.10,1404.10,0.00,0.00,5500,30,60,65,60,2026-06-18 22:00
a19,0,15,17,1171.70,0.00,0.00,0.00,231.20,1450.90,0.00,0.00,0.00,1144,10,20,65,60,2026-06-18 22:00
a20,1,22,25,1447.20,1447.20,30.00,5.00,342.60,1834.80,1789.80,0.00,0.00,1086,10,20,65,60,2026-06-18 22:00
a21,1,20,22,1455.60,1455.60,5.00,5.00,248.60,1755.20,1704.20,0.00,0.00,5251,30,60,65,60,2026-06-18 22:00
a22,1,20,22,1463.30,1463.30,5.00,32.00,234.80,1756.10,1698.10,0.00,0.00,1158,10,20,65,60,2026-06-18 22:00
