Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:57
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:57
a03,0,28,28,1.40,0.00,0.00,0.00,118.50,183.90,0.00,0.00,0.00,1147.00,10.00,20.00,65,60,2026-07-07 11:57
a04,0,18,20,201.70,0.00,0.00,0.00,395.20,641.90,0.00,0.00,0.00,865.00,10.00,20.00,65,60,2026-07-07 11:57
a05,1,16,18,352.70,352.70,5.00,5.00,184.90,595.60,537.60,0.00,0.00,5261.00,30.00,60.00,65,60,2026-07-07 11:57
a06,1,15,17,366.80,366.80,26.00,5.00,331.30,737.10,698.10,0.00,0.00,5487.00,30.00,60.00,65,60,2026-07-07 11:57
a07,0,15,17,573.70,0.00,0.00,0.00,229.90,834.60,0.00,0.00,0.00,951.00,10.00,20.00,65,60,2026-07-07 11:57
a08,1,48,49,740.20,740.20,5.00,5.00,251.20,1055.40,991.40,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:57
a09,0,15,17,747.40,0.00,0.00,0.00,336.70,1112.10,0.00,0.00,0.00,1141.00,10.00,20.00,65,60,2026-07-07 11:57
a10,1,16,18,1059.50,1059.50,5.00,5.00,128.50,1250.00,1188.00,0.00,0.00,921.00,10.00,20.00,65,60,2026-07-07 11:57
a11,1,16,18,1075.90,1084.20,28.00,5.00,256.90,1399.80,1341.10,8.30,0.00,1000.00,10.00,20.00,65,60,2026-07-07 11:57
a12,0,28,28,1156.70,0.00,0.00,0.00,306.30,1510.00,0.00,0.00,0.00,5488.00,30.00,60.00,65,60,2026-07-07 11:57
a13,1,18,20,1207.60,1207.60,5.00,5.00,162.80,1399.40,1370.40,0.00,0.00,4673.00,30.00,60.00,65,60,2026-07-07 11:57
a14,1,48,49,1377.60,1377.60,5.00,5.00,116.10,1560.70,1493.70,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:57
a15,0,15,17,1415.70,0.00,0.00,0.00,247.70,1689.40,0.00,0.00,0.00,1042.00,10.00,20.00,65,60,2026-07-07 11:57
a16,1,28,28,1486.00,1493.80,5.00,5.00,248.80,1798.80,1742.60,7.80,0.00,5321.00,30.00,60.00,65,60,2026-07-07 11:57
a17,0,25,30,1557.60,0.00,0.00,0.00,177.20,1783.80,0.00,0.00,0.00,5184.00,30.00,60.00,65,60,2026-07-07 11:57
a18,1,48,49,1720.40,1742.70,5.00,5.00,355.60,2138.00,2098.30,22.30,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:57
a19,0,15,17,1922.70,0.00,0.00,0.00,231.20,2201.90,0.00,0.00,0.00,1144.00,10.00,20.00,65,60,2026-07-07 11:57
a20,0,22,25,2375.00,0.00,0.00,0.00,342.60,2762.60,0.00,0.00,0.00,1086.00,10.00,20.00,65,60,2026-07-07 11:57
a21,1,20,22,2388.80,2388.80,5.00,5.00,248.60,2688.40,2637.40,0.00,0.00,5251.00,30.00,60.00,65,60,2026-07-07 11:57
a22,1,20,22,2401.40,2401.40,30.00,5.00,234.80,2694.20,2636.20,0.00,0.00,1158.00,10.00,20.00,65,60,2026-07-07 11:57
