Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:57
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:57
a03,0,28,28,200.40,0.00,0.00,0.00,161.60,420.00,0.00,0.00,0.00,1198.00,10.00,20.00,65,60,2026-07-07 11:57
a04,1,20,22,237.00,237.00,38.00,5.00,300.00,586.00,543.10,0.00,0.00,1135.00,10.00,20.00,65,60,2026-07-07 11:57
a05,0,25,30,325.10,0.00,0.00,0.00,342.90,734.00,0.00,0.00,0.00,5149.00,30.00,60.00,65,60,2026-07-07 11:57
a06,1,28,28,331.20,331.20,5.00,5.00,262.80,626.00,594.00,0.00,0.00,5362.00,30.00,60.00,65,60,2026-07-07 11:57
a07,1,16,18,346.50,346.50,38.00,32.00,196.50,593.00,543.00,0.00,0.00,971.00,10.00,20.00,65,60,2026-07-07 11:57
a08,0,16,18,378.20,0.00,0.00,0.00,309.80,748.00,0.00,0.00,0.00,1070.00,10.00,20.00,65,60,2026-07-07 11:57
a09,0,15,17,424.20,0.00,0.00,0.00,249.30,706.50,0.00,0.00,0.00,878.00,10.00,20.00,65,60,2026-07-07 11:57
a10,0,25,30,461.40,0.00,0.00,0.00,275.30,779.70,0.00,0.00,0.00,5330.00,30.00,60.00,65,60,2026-07-07 11:57
a11,0,48,49,473.20,0.00,0.00,0.00,299.00,840.20,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:57
a12,0,16,18,506.40,0.00,0.00,0.00,293.50,843.90,0.00,0.00,0.00,1022.00,10.00,20.00,65,60,2026-07-07 11:57
a13,0,25,30,548.70,0.00,0.00,0.00,329.30,950.00,0.00,0.00,0.00,5434.00,30.00,60.00,65,60,2026-07-07 11:57
a14,0,16,18,611.20,0.00,0.00,0.00,383.90,1063.10,0.00,0.00,0.00,952.00,10.00,20.00,65,60,2026-07-07 11:57
a15,1,18,20,612.30,612.30,38.00,5.00,305.70,977.00,918.00,0.00,0.00,1017.00,10.00,20.00,65,60,2026-07-07 11:57
a16,1,25,30,613.40,613.40,5.00,5.00,184.90,858.30,798.30,0.00,0.00,5378.00,30.00,60.00,65,60,2026-07-07 11:57
a17,0,25,30,713.20,0.00,0.00,0.00,371.00,1149.20,0.00,0.00,0.00,1143.00,10.00,20.00,65,60,2026-07-07 11:57
a18,1,28,28,788.80,798.40,5.00,5.00,173.60,990.40,972.00,9.60,0.00,5324.00,30.00,60.00,65,60,2026-07-07 11:57
a19,0,20,22,814.40,0.00,0.00,0.00,271.40,1147.80,0.00,0.00,0.00,1008.00,10.00,20.00,65,60,2026-07-07 11:57
a20,0,18,20,884.90,0.00,0.00,0.00,279.70,1228.60,0.00,0.00,0.00,979.00,10.00,20.00,65,60,2026-07-07 11:57
a21,1,22,25,919.50,972.10,5.00,5.00,184.20,1170.70,1156.30,52.60,0.00,1057.00,10.00,20.00,65,60,2026-07-07 11:57
a22,1,15,17,920.40,920.40,38.00,5.00,331.80,1323.20,1252.20,0.00,0.00,1052.00,10.00,20.00,65,60,2026-07-07 11:57
