Aircraft_ID,Accepted,Width,Length,ETA,Roll_In,X,Y,ServT,ETD,Roll_Out,D_Arr,D_Dep,EP,P_Arr,P_Dep,Hangar_Width,Hangar_Length,StartDate
a01,1,20,22,0.00,0.00,5.00,5.00,210.00,200.00,210.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:57
a02,1,16,18,0.00,0.00,30.00,5.00,160.00,150.00,160.00,0.00,10.00,1000.00,0.00,20.00,65,60,2026-07-07 11:57
a03,1,28,28,200.40,200.40,30.00,5.00,161.60,420.00,362.00,0.00,0.00,1198.00,10.00,20.00,65,60,2026-07-07 11:57
a04,0,20,22,285.80,0.00,0.00,0.00,300.00,634.80,0.00,0.00,0.00,1135.00,10.00,20.00,65,60,2026-07-07 11:57
a05,0,25,30,491.50,0.00,0.00,0.00,342.90,900.40,0.00,0.00,0.00,5149.00,30.00,60.00,65,60,2026-07-07 11:57
a06,1,28,28,505.60,505.60,5.00,5.00,262.80,800.40,768.40,0.00,0.00,5362.00,30.00,60.00,65,60,2026-07-07 11:57
a07,1,16,18,541.20,541.20,38.00,5.00,196.50,787.70,737.70,0.00,0.00,971.00,10.00,20.00,65,60,2026-07-07 11:57
a08,0,16,18,615.30,0.00,0.00,0.00,309.80,985.10,0.00,0.00,0.00,1070.00,10.00,20.00,65,60,2026-07-07 11:57
a09,1,15,17,722.70,737.80,38.00,5.00,249.30,1005.00,987.10,15.10,0.00,878.00,10.00,20.00,65,60,2026-07-07 11:57
a10,1,25,30,809.40,809.40,5.00,5.00,275.30,1127.70,1084.70,0.00,0.00,5330.00,30.00,60.00,65,60,2026-07-07 11:57
a11,0,48,49,836.90,0.00,0.00,0.00,299.00,1203.90,0.00,0.00,0.00,5500.00,30.00,60.00,65,60,2026-07-07 11:57
a12,0,16,18,914.30,0.00,0.00,0.00,293.50,1251.80,0.00,0.00,0.00,1022.00,10.00,20.00,65,60,2026-07-07 11:57
a13,1,25,30,1013.10,1013.10,35.00,5.00,329.30,1414.40,1342.40,0.00,0.00,5434.00,30.00,60.00,65,60,2026-07-07 11:57
a14,0,16,18,1159.00,0.00,0.00,0.00,383.90,1610.90,0.00,0.00,0.00,952.00,10.00,20.00,65,60,2026-07-07 11:57
a15,0,18,20,1161.50,0.00,0.00,0.00,305.70,1526.20,0.00,0.00,0.00,1017.00,10.00,20.00,65,60,2026-07-07 11:57
a16,1,25,30,1164.20,1164.20,5.00,5.00,184.90,1409.10,1349.10,0.00,0.00,5378.00,30.00,60.00,65,60,2026-07-07 11:57
a17,0,25,30,1396.80,0.00,0.00,0.00,371.00,1832.80,0.00,0.00,0.00,1143.00,10.00,20.00,65,60,2026-07-07 11:57
a18,1,28,28,1573.30,1573.30,5.00,5.00,173.60,1774.90,1746.90,0.00,0.00,5324.00,30.00,60.00,65,60,2026-07-07 11:57
a19,0,20,22,1633.10,0.00,0.00,0.00,271.40,1966.50,0.00,0.00,0.00,1008.00,10.00,20.00,65,60,2026-07-07 11:57
a20,0,18,20,1797.50,0.00,0.00,0.00,279.70,2141.20,0.00,0.00,0.00,979.00,10.00,20.00,65,60,2026-07-07 11:57
a21,1,22,25,1878.30,1878.30,25.00,5.00,184.20,2129.50,2062.50,0.00,0.00,1057.00,10.00,20.00,65,60,2026-07-07 11:57
a22,1,15,17,1880.40,1880.40,5.00,5.00,331.80,2283.20,2212.20,0.00,0.00,1052.00,10.00,20.00,65,60,2026-07-07 11:57
